tree_id,split,n_dets,n_sides_observed,naive_B1,gt_B1,maxside_B1,naive_B2,gt_B2,maxside_B2,naive_B3,gt_B3,maxside_B3,naive_B4,gt_B4,maxside_B4,b3frac_naive,b4frac_naive,area_mean,area_p90,area_p10,M01_B1,M01_err_B1,M01_B2,M01_err_B2,M01_B3,M01_err_B3,M01_B4,M01_err_B4,M01_within1,M03_B1,M03_err_B1,M03_B2,M03_err_B2,M03_B3,M03_err_B3,M03_B4,M03_err_B4,M03_within1,M05_B1,M05_err_B1,M05_B2,M05_err_B2,M05_B3,M05_err_B3,M05_B4,M05_err_B4,M05_within1,M06_B1,M06_err_B1,M06_B2,M06_err_B2,M06_B3,M06_err_B3,M06_B4,M06_err_B4,M06_within1,M07_B1,M07_err_B1,M07_B2,M07_err_B2,M07_B3,M07_err_B3,M07_B4,M07_err_B4,M07_within1
DAMIMAS_A21B_0075,train,31,4,3,1,1,4,2,2,20,11,6,4,3,2,0.6451612903225806,0.12903225806451613,0.008817973000677421,0.012483819271,0.005141559375,2,1,2,0,10,-1,2,-1,True,2,1,2,0,11,0,2,-1,True,2,1,2,0,11,0,2,-1,True,2,1,2,0,10,-1,2,-1,True,2,1,2,0,10,-1,2,-1,True
DAMIMAS_A21B_0076,test,22,4,5,2,2,3,2,2,6,3,3,8,4,2,0.2727272727272727,0.36363636363636365,0.01188043052790909,0.0202334024479,0.005983112812499999,3,1,2,0,3,0,5,1,True,3,1,2,0,3,0,4,0,True,3,1,2,0,3,0,4,0,True,3,1,2,0,3,0,4,0,True,3,1,2,0,3,0,4,0,True
DAMIMAS_A21B_0077,train,17,4,5,2,2,0,0,0,12,7,4,0,0,0,0.7058823529411765,0.0,0.011666912040470587,0.020653313177200004,0.0035166246876,2,0,0,0,6,-1,0,0,True,2,0,0,0,6,-1,0,0,True,3,1,0,0,6,-1,0,0,True,3,1,0,0,6,-1,0,0,True,3,1,0,0,6,-1,0,0,True
DAMIMAS_A21B_0078,train,21,4,2,1,1,5,2,2,12,6,4,2,2,1,0.5714285714285714,0.09523809523809523,0.006135362760380953,0.0117708,0.002115871875,1,0,3,1,6,0,1,-1,True,1,0,3,1,6,0,1,-1,True,1,0,3,1,6,0,1,-1,True,1,0,3,1,6,0,1,-1,True,1,0,3,1,6,0,1,-1,True
DAMIMAS_A21B_0079,train,26,4,0,0,0,7,4,3,19,9,6,0,0,0,0.7307692307692307,0.0,0.007903871664653846,0.01015138125,0.0053531919269999995,0,0,4,0,10,1,0,0,True,0,0,4,0,10,1,0,0,True,0,0,4,0,10,1,0,0,True,0,0,4,0,10,1,0,0,True,0,0,4,0,10,1,0,0,True
DAMIMAS_A21B_0080,train,20,4,2,1,1,4,2,2,6,3,2,8,5,3,0.3,0.4,0.011625856041649996,0.0186050789064,0.0051033985677,1,0,2,0,3,0,4,-1,True,1,0,2,0,3,0,4,-1,True,1,0,2,0,3,0,4,-1,True,1,0,2,0,3,0,4,-1,True,1,0,2,0,3,0,4,-1,True
DAMIMAS_A21B_0081,train,22,4,2,2,1,5,2,2,10,5,3,5,4,2,0.45454545454545453,0.22727272727272727,0.010524352450272728,0.018149093437500003,0.0047008572396000006,1,-1,3,1,5,0,3,-1,True,1,-1,3,1,5,0,3,-1,True,1,-1,3,1,5,0,3,-1,True,1,-1,3,1,5,0,3,-1,True,1,-1,3,1,5,0,3,-1,True
DAMIMAS_A21B_0082,train,13,4,0,0,0,6,3,3,6,3,2,1,1,1,0.46153846153846156,0.07692307692307693,0.008554560116153846,0.012264147031200002,0.005527025364600001,0,0,3,0,3,0,1,0,True,0,0,3,0,3,0,1,0,True,0,0,3,0,3,0,1,0,True,0,0,3,0,3,0,1,0,True,0,0,3,0,3,0,1,0,True
DAMIMAS_A21B_0083,train,21,4,0,0,0,5,3,3,16,8,6,0,0,0,0.7619047619047619,0.0,0.009521598139904762,0.015812101823000003,0.00364585,0,0,3,0,8,0,0,0,True,0,0,3,0,8,0,0,0,True,0,0,3,0,8,0,0,0,True,0,0,3,0,8,0,0,0,True,0,0,3,0,8,0,0,0,True
DAMIMAS_A21B_0084,train,11,4,0,0,0,0,0,0,11,5,3,0,0,0,1.0,0.0,0.015459570525636363,0.018373940624999998,0.012744112500000002,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True
DAMIMAS_A21B_0085,train,28,4,0,0,0,6,2,2,17,9,5,5,3,3,0.6071428571428571,0.17857142857142858,0.013579774981392857,0.0226150075522,0.0050580703125,0,0,3,1,9,0,3,0,True,0,0,3,1,9,0,3,0,True,0,0,3,1,9,0,3,0,True,0,0,3,1,9,0,3,0,True,0,0,3,1,9,0,3,0,True
DAMIMAS_A21B_0086,train,19,4,2,1,1,2,1,1,13,6,4,2,1,1,0.6842105263157895,0.10526315789473684,0.007693264185842107,0.0115870708332,0.003106262448,1,0,1,0,7,1,1,0,True,1,0,1,0,7,1,1,0,True,1,0,1,0,7,1,1,0,True,1,0,1,0,7,1,1,0,True,1,0,1,0,7,1,1,0,True
DAMIMAS_A21B_0087,train,25,4,2,1,1,5,3,2,16,8,5,2,1,1,0.64,0.08,0.008576424208320001,0.013169419531200004,0.0051601317188000005,1,0,3,0,8,0,1,0,True,1,0,3,0,8,0,1,0,True,1,0,3,0,8,0,1,0,True,1,0,3,0,8,0,1,0,True,1,0,3,0,8,0,1,0,True
DAMIMAS_A21B_0088,test,20,4,0,0,0,8,4,2,10,5,3,2,1,1,0.5,0.1,0.01304493876305,0.01844001250000001,0.008057211067700002,0,0,4,0,5,0,1,0,True,0,0,4,0,5,0,1,0,True,0,0,4,0,5,0,1,0,True,0,0,4,0,5,0,1,0,True,0,0,4,0,5,0,1,0,True
DAMIMAS_A21B_0089,test,23,4,0,0,0,2,1,1,14,7,4,7,3,2,0.6086956521739131,0.30434782608695654,0.010719418274434784,0.015966140677,0.006088570000000001,0,0,1,0,8,1,4,1,True,0,0,1,0,8,1,4,1,True,0,0,1,0,8,1,4,1,True,0,0,1,0,8,1,4,1,True,0,0,1,0,8,1,4,1,True
DAMIMAS_A21B_0090,train,10,4,0,0,0,3,1,1,5,2,2,2,1,1,0.5,0.2,0.0069091135417000005,0.010949919453199997,0.0031542177863999998,0,0,2,1,3,1,1,0,True,0,0,2,1,3,1,1,0,True,0,0,2,1,3,1,1,0,True,0,0,2,1,3,1,1,0,True,0,0,2,1,3,1,1,0,True
DAMIMAS_A21B_0091,train,20,4,0,0,0,6,3,3,14,7,4,0,0,0,0.7,0.0,0.00874097221355,0.011933919426999999,0.0054647541666,0,0,3,0,7,0,0,0,True,0,0,3,0,7,0,0,0,True,0,0,3,0,7,0,0,0,True,0,0,3,0,7,0,0,0,True,0,0,3,0,7,0,0,0,True
DAMIMAS_A21B_0092,test,22,4,0,0,0,8,4,2,8,5,3,6,3,2,0.36363636363636365,0.2727272727272727,0.012620936280818184,0.018751272500000003,0.0082478519532,0,0,4,0,4,-1,3,0,True,0,0,4,0,4,-1,3,0,True,0,0,4,0,4,-1,3,0,True,0,0,4,0,4,-1,3,0,True,0,0,4,0,4,-1,3,0,True
DAMIMAS_A21B_0093,train,18,4,0,0,0,0,0,0,14,7,4,4,2,2,0.7777777777777778,0.2222222222222222,0.014280371686944444,0.025581038723900003,0.007499043906300002,0,0,0,0,7,0,2,0,True,0,0,0,0,7,0,2,0,True,0,0,0,0,7,0,2,0,True,0,0,0,0,7,0,2,0,True,0,0,0,0,7,0,2,0,True
DAMIMAS_A21B_0094,test,27,4,2,1,1,0,0,0,14,7,4,11,7,4,0.5185185185185185,0.4074074074074074,0.005680241820999999,0.0103763391146,0.002549296875,1,0,0,0,7,0,6,-1,True,1,0,0,0,7,0,6,-1,True,1,0,0,0,7,0,6,-1,True,1,0,0,0,7,0,6,-1,True,1,0,0,0,7,0,6,-1,True
DAMIMAS_A21B_0095,train,15,4,2,1,1,8,4,3,5,3,2,0,0,0,0.3333333333333333,0.0,0.008445262812466667,0.0145097814582,0.0043444169792,1,0,4,0,3,0,0,0,True,1,0,4,0,3,0,0,0,True,1,0,4,0,3,0,0,0,True,1,0,4,0,3,0,0,0,True,1,0,4,0,3,0,0,0,True
DAMIMAS_A21B_0096,test,18,4,4,2,1,0,0,0,4,2,2,10,6,3,0.2222222222222222,0.5555555555555556,0.007837322902222225,0.011368406927,0.005178967109400001,2,0,0,0,2,0,5,-1,True,2,0,0,0,2,0,5,-1,True,2,0,0,0,2,0,5,-1,True,2,0,0,0,2,0,5,-1,True,2,0,0,0,2,0,5,-1,True
DAMIMAS_A21B_0097,train,22,4,1,1,1,4,2,2,12,6,4,5,3,2,0.5454545454545454,0.22727272727272727,0.011153643442227272,0.020768347760400013,0.0050496460416,1,0,2,0,6,0,3,0,True,1,0,2,0,6,0,3,0,True,1,0,2,0,6,0,3,0,True,1,0,2,0,6,0,3,0,True,1,0,2,0,6,0,3,0,True
DAMIMAS_A21B_0098,train,19,4,0,0,0,2,1,1,8,4,2,9,5,3,0.42105263157894735,0.47368421052631576,0.005265946573473686,0.007648127083199998,0.00161362,0,0,1,0,4,0,5,0,True,0,0,1,0,4,0,5,0,True,0,0,1,0,4,0,5,0,True,0,0,1,0,4,0,5,0,True,0,0,1,0,4,0,5,0,True
DAMIMAS_A21B_0099,train,24,4,5,2,2,8,4,3,9,5,4,2,1,1,0.375,0.08333333333333333,0.008120212879791667,0.0130870303386,0.0035821101822,3,1,5,1,5,0,1,0,True,3,1,4,0,5,0,1,0,True,3,1,4,0,5,0,1,0,True,3,1,4,0,5,0,1,0,True,3,1,4,0,5,0,1,0,True
DAMIMAS_A21B_0100,val,27,4,2,1,1,4,2,1,8,5,3,13,7,4,0.2962962962962963,0.48148148148148145,0.010865679321,0.018056268489599996,0.0057672642708,1,0,2,0,4,-1,7,0,True,1,0,2,0,4,-1,7,0,True,1,0,2,0,4,-1,7,0,True,1,0,2,0,4,-1,7,0,True,1,0,2,0,4,-1,7,0,True
DAMIMAS_A21B_0101,train,15,4,2,1,1,7,3,2,6,3,2,0,0,0,0.4,0.0,0.013920742552066665,0.021794302760399998,0.007051593802000001,1,0,4,1,3,0,0,0,True,1,0,4,1,3,0,0,0,True,1,0,4,1,3,0,0,0,True,1,0,4,1,3,0,0,0,True,1,0,4,1,3,0,0,0,True
DAMIMAS_A21B_0102,train,18,4,0,0,0,0,0,0,16,7,5,2,1,1,0.8888888888888888,0.1111111111111111,0.007910715031833333,0.011784704062500002,0.0032812660416,0,0,0,0,8,1,1,0,True,0,0,0,0,8,1,1,0,True,0,0,0,0,8,1,1,0,True,0,0,0,0,8,1,1,0,True,0,0,0,0,8,1,1,0,True
DAMIMAS_A21B_0103,val,29,4,1,1,1,8,5,3,20,11,6,0,0,0,0.6896551724137931,0.0,0.011689578205827588,0.019270567760399995,0.0063407551564,1,0,4,-1,11,0,0,0,True,1,0,4,-1,11,0,0,0,True,1,0,4,-1,11,0,0,0,True,1,0,4,-1,11,0,0,0,True,1,0,4,-1,11,0,0,0,True
DAMIMAS_A21B_0104,train,27,4,4,2,2,6,3,3,9,5,3,8,5,3,0.3333333333333333,0.2962962962962963,0.01176780544948148,0.0173069480208,0.007442849010399999,2,0,4,1,5,0,5,0,True,2,0,3,0,5,0,4,-1,True,2,0,3,0,5,0,4,-1,True,2,0,3,0,5,0,4,-1,True,2,0,3,0,5,0,4,-1,True
DAMIMAS_A21B_0105,train,21,4,4,2,1,3,2,1,13,8,4,1,1,1,0.6190476190476191,0.047619047619047616,0.008454713095238096,0.013370836197999999,0.00453125,2,0,2,0,7,-1,1,0,True,2,0,2,0,7,-1,1,0,True,2,0,2,0,7,-1,1,0,True,2,0,2,0,7,-1,1,0,True,2,0,2,0,7,-1,1,0,True
DAMIMAS_A21B_0106,test,21,4,4,2,1,0,0,0,10,5,3,7,4,2,0.47619047619047616,0.3333333333333333,0.007429329972714285,0.011755363801999999,0.002333142448,2,0,0,0,5,0,4,0,True,2,0,0,0,5,0,4,0,True,2,0,0,0,5,0,4,0,True,2,0,0,0,5,0,4,0,True,2,0,0,0,5,0,4,0,True
DAMIMAS_A21B_0107,val,31,4,6,3,2,6,4,3,17,10,7,2,2,1,0.5483870967741935,0.06451612903225806,0.00939427560487097,0.016402254948,0.004039731249999999,3,0,3,-1,9,-1,1,-1,True,3,0,3,-1,9,-1,1,-1,True,3,0,3,-1,9,-1,1,-1,True,3,0,3,-1,9,-1,1,-1,True,3,0,3,-1,9,-1,1,-1,True
DAMIMAS_A21B_0108,train,17,4,3,1,1,5,3,2,7,4,2,2,1,1,0.4117647058823529,0.11764705882352941,0.009150882138470588,0.0118401942188,0.0073385292708,1,0,3,0,4,0,1,0,True,1,0,3,0,4,0,1,0,True,2,1,3,0,4,0,1,0,True,2,1,3,0,4,0,1,0,True,2,1,3,0,4,0,1,0,True
DAMIMAS_A21B_0109,train,20,4,2,1,1,5,2,2,9,5,3,4,3,1,0.45,0.2,0.012720535520849998,0.020645910677100008,0.0049853647396,1,0,3,1,5,0,2,-1,True,1,0,3,1,5,0,2,-1,True,1,0,3,1,5,0,2,-1,True,1,0,3,1,5,0,2,-1,True,1,0,3,1,5,0,2,-1,True
DAMIMAS_A21B_0110,train,8,4,0,0,0,0,0,0,3,2,1,5,2,2,0.375,0.625,0.007785157487,0.011126186171900001,0.00443295875,0,0,0,0,2,0,3,1,True,0,0,0,0,2,0,3,1,True,0,0,0,0,2,0,3,1,True,0,0,0,0,2,0,3,1,True,0,0,0,0,2,0,3,1,True
DAMIMAS_A21B_0111,train,24,4,0,0,0,2,1,1,16,8,4,6,3,3,0.6666666666666666,0.25,0.006152172938375,0.008701171875,0.0028487246355000002,0,0,1,0,8,0,3,0,True,0,0,1,0,8,0,3,0,True,0,0,1,0,8,0,3,0,True,0,0,1,0,8,0,3,0,True,0,0,1,0,8,0,3,0,True
DAMIMAS_A21B_0112,train,12,4,0,0,0,4,2,1,8,4,3,0,0,0,0.6666666666666666,0.0,0.013051768684916665,0.0184880228907,0.0088763754168,0,0,2,0,4,0,0,0,True,0,0,2,0,4,0,0,0,True,0,0,2,0,4,0,0,0,True,0,0,2,0,4,0,0,0,True,0,0,2,0,4,0,0,0,True
DAMIMAS_A21B_0113,train,15,4,0,0,0,2,1,1,11,6,3,2,1,1,0.7333333333333333,0.13333333333333333,0.011240809288200001,0.014783174583199998,0.00635385375,0,0,1,0,6,0,1,0,True,0,0,1,0,6,0,1,0,True,0,0,1,0,6,0,1,0,True,0,0,1,0,6,0,1,0,True,0,0,1,0,6,0,1,0,True
DAMIMAS_A21B_0114,train,9,4,0,0,0,2,1,1,7,3,2,0,0,0,0.7777777777777778,0.0,0.007822982436333333,0.011371093749999998,0.0047417002604,0,0,1,0,4,1,0,0,True,0,0,1,0,4,1,0,0,True,0,0,1,0,4,1,0,0,True,0,0,1,0,4,1,0,0,True,0,0,1,0,4,1,0,0,True
DAMIMAS_A21B_0115,train,5,3,0,0,0,2,1,1,3,2,2,0,0,0,0.6,0.0,0.0107877596354,0.0153704489062,0.0077196999999999995,0,0,1,0,2,0,0,0,True,0,0,1,0,2,0,0,0,True,0,0,1,0,2,0,0,0,True,0,0,1,0,2,0,0,0,True,0,0,1,0,2,0,0,0,True
DAMIMAS_A21B_0116,val,25,4,0,0,0,4,2,1,12,5,4,9,5,3,0.48,0.36,0.0103074193854,0.015698030989600004,0.0052461232292,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True
DAMIMAS_A21B_0117,val,8,4,0,0,0,0,0,0,6,3,2,2,1,1,0.75,0.25,0.0087069796875,0.016280337864699998,0.0027148614062,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True
DAMIMAS_A21B_0118,train,20,4,3,1,1,2,1,1,4,2,1,11,7,3,0.2,0.55,0.0080040247005,0.0132519636197,0.00390013125,2,1,1,0,2,0,6,-1,True,2,1,1,0,2,0,6,-1,True,2,1,1,0,2,0,6,-1,True,2,1,1,0,2,0,6,-1,True,2,1,1,0,2,0,6,-1,True
DAMIMAS_A21B_0119,train,19,4,5,2,2,9,4,3,5,2,2,0,0,0,0.2631578947368421,0.0,0.010948531565263158,0.017396818489599994,0.0063847800000000005,3,1,5,1,3,1,0,0,True,3,1,5,1,3,1,0,0,True,3,1,5,1,3,1,0,0,True,3,1,5,1,3,1,0,0,True,3,1,5,1,3,1,0,0,True
DAMIMAS_A21B_0120,train,9,4,3,1,1,0,0,0,2,1,1,4,3,2,0.2222222222222222,0.4444444444444444,0.01046140988911111,0.012929254864,0.008213629929600001,1,0,0,0,1,0,2,-1,True,1,0,0,0,1,0,2,-1,True,2,1,0,0,1,0,2,-1,True,2,1,0,0,1,0,2,-1,True,2,1,0,0,1,0,2,-1,True
DAMIMAS_A21B_0121,train,21,4,0,0,0,6,3,2,12,5,3,3,2,2,0.5714285714285714,0.14285714285714285,0.010662043080380951,0.015397938802,0.005364600000000001,0,0,3,0,6,1,2,0,True,0,0,3,0,6,1,2,0,True,0,0,3,0,6,1,2,0,True,0,0,3,0,6,1,2,0,True,0,0,3,0,6,1,2,0,True
DAMIMAS_A21B_0122,train,13,4,2,1,1,2,1,1,1,1,1,8,5,3,0.07692307692307693,0.6153846153846154,0.0060708414863846144,0.0090103729688,0.0017311079166000007,1,0,1,0,1,0,4,-1,True,1,0,1,0,1,0,4,-1,True,1,0,1,0,1,0,4,-1,True,1,0,1,0,1,0,4,-1,True,1,0,1,0,1,0,4,-1,True
DAMIMAS_A21B_0123,train,17,4,0,0,0,11,6,4,6,3,2,0,0,0,0.35294117647058826,0.0,0.007390089944294117,0.0114563456082,0.004158796597200001,0,0,6,0,3,0,0,0,True,0,0,6,0,3,0,0,0,True,0,0,6,0,3,0,0,0,True,0,0,6,0,3,0,0,0,True,0,0,6,0,3,0,0,0,True
DAMIMAS_A21B_0124,train,20,4,0,0,0,2,1,1,14,6,4,4,2,1,0.7,0.2,0.0098378931249,0.0161732703322,0.005449697364600001,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True
DAMIMAS_A21B_0125,train,20,4,2,1,1,5,2,2,11,5,4,2,1,1,0.55,0.1,0.0096942702162,0.016783417509700003,0.0056534592705000004,1,0,3,1,6,1,1,0,True,1,0,3,1,6,1,1,0,True,1,0,3,1,6,1,1,0,True,1,0,3,1,6,1,1,0,True,1,0,3,1,6,1,1,0,True
DAMIMAS_A21B_0126,train,22,4,5,2,2,0,0,0,9,4,3,8,4,3,0.4090909090909091,0.36363636363636365,0.00843148238409091,0.0141879125566,0.0035806958893999995,3,1,0,0,5,1,5,1,True,3,1,0,0,5,1,4,0,True,3,1,0,0,5,1,4,0,True,3,1,0,0,5,1,4,0,True,3,1,0,0,5,1,4,0,True
DAMIMAS_A21B_0127,train,23,4,0,0,0,3,2,2,11,5,3,9,5,4,0.4782608695652174,0.391304347826087,0.007597950570391303,0.011243005108799999,0.0045398203104,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True,0,0,2,0,6,1,5,0,True
DAMIMAS_A21B_0128,train,17,4,0,0,0,2,1,1,10,4,3,5,3,2,0.5882352941176471,0.29411764705882354,0.009897834892352943,0.016598215050200003,0.0054813124946,0,0,1,0,5,1,3,0,True,0,0,1,0,5,1,3,0,True,0,0,1,0,5,1,3,0,True,0,0,1,0,5,1,3,0,True,0,0,1,0,5,1,3,0,True
DAMIMAS_A21B_0129,train,10,4,0,0,0,0,0,0,8,4,2,2,1,1,0.8,0.2,0.014868128058700001,0.020304055868,0.0107541739034,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True
DAMIMAS_A21B_0130,train,16,4,2,1,1,2,1,1,4,2,2,8,5,3,0.25,0.5,0.006029276851562499,0.0098789818015,0.003136082852,1,0,1,0,2,0,4,-1,True,1,0,1,0,2,0,4,-1,True,1,0,1,0,2,0,4,-1,True,1,0,1,0,2,0,4,-1,True,1,0,1,0,2,0,4,-1,True
DAMIMAS_A21B_0131,train,18,4,0,0,0,2,1,1,12,6,5,4,2,2,0.6666666666666666,0.2222222222222222,0.009772970014888888,0.017579722525,0.004039420197,0,0,1,0,6,0,2,0,True,0,0,1,0,6,0,2,0,True,0,0,1,0,6,0,2,0,True,0,0,1,0,6,0,2,0,True,0,0,1,0,6,0,2,0,True
DAMIMAS_A21B_0132,train,17,4,3,1,1,2,1,1,2,1,1,10,6,4,0.11764705882352941,0.5882352941176471,0.011132824989705883,0.017927754746,0.0038537437632000003,1,0,1,0,1,0,5,-1,True,1,0,1,0,1,0,5,-1,True,2,1,1,0,1,0,5,-1,True,2,1,1,0,1,0,5,-1,True,2,1,1,0,1,0,5,-1,True
DAMIMAS_A21B_0133,train,21,4,0,0,0,0,0,0,17,7,5,4,2,2,0.8095238095238095,0.19047619047619047,0.014084722047761905,0.026544124080000002,0.006656813856,0,0,0,0,9,2,2,0,False,0,0,0,0,9,2,2,0,False,0,0,0,0,9,2,2,0,False,0,0,0,0,9,2,2,0,False,0,0,0,0,9,2,2,0,False
DAMIMAS_A21B_0134,train,15,4,0,0,0,5,2,2,10,4,3,0,0,0,0.6666666666666666,0.0,0.005736413517733334,0.0088723588972,0.0024905202576,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True
DAMIMAS_A21B_0135,train,22,4,0,0,0,12,5,3,6,3,2,4,2,2,0.2727272727272727,0.18181818181818182,0.006053053586681818,0.0097326336198,0.0035969705729999996,0,0,6,1,3,0,2,0,True,0,0,6,1,3,0,2,0,True,0,0,6,1,3,0,2,0,True,0,0,6,1,3,0,2,0,True,0,0,6,1,3,0,2,0,True
DAMIMAS_A21B_0136,train,22,4,0,0,0,0,0,0,15,7,4,7,3,3,0.6818181818181818,0.3181818181818182,0.008666815358,0.0123865072751,0.0055085349699,0,0,0,0,8,1,4,1,True,0,0,0,0,8,1,4,1,True,0,0,0,0,8,1,4,1,True,0,0,0,0,8,1,4,1,True,0,0,0,0,8,1,4,1,True
DAMIMAS_A21B_0137,train,20,4,0,0,0,3,2,2,17,8,5,0,0,0,0.85,0.0,0.009887680255250001,0.0178244109085,0.0045224955683000004,0,0,2,0,9,1,0,0,True,0,0,2,0,9,1,0,0,True,0,0,2,0,9,1,0,0,True,0,0,2,0,9,1,0,0,True,0,0,2,0,9,1,0,0,True
DAMIMAS_A21B_0138,train,15,4,0,0,0,3,1,1,8,3,2,4,2,2,0.5333333333333333,0.26666666666666666,0.0072341172718,0.0122455842956,0.002616324156,0,0,2,1,4,1,2,0,True,0,0,2,1,4,1,2,0,True,0,0,2,1,4,1,2,0,True,0,0,2,1,4,1,2,0,True,0,0,2,1,4,1,2,0,True
DAMIMAS_A21B_0139,train,20,4,0,0,0,4,2,2,13,5,5,3,1,1,0.65,0.15,0.006293655475349999,0.0105730201384,0.0029812113234,0,0,2,0,7,2,2,1,False,0,0,2,0,7,2,2,1,False,0,0,2,0,7,2,2,1,False,0,0,2,0,7,2,2,1,False,0,0,2,0,7,2,2,1,False
DAMIMAS_A21B_0140,train,27,4,2,1,1,6,3,2,8,4,2,11,5,3,0.2962962962962963,0.4074074074074074,0.01293674128259259,0.0200540535516,0.007189464874799999,1,0,3,0,4,0,6,1,True,1,0,3,0,4,0,6,1,True,1,0,3,0,4,0,6,1,True,1,0,3,0,4,0,6,1,True,1,0,3,0,4,0,6,1,True
DAMIMAS_A21B_0141,train,22,4,0,0,0,0,0,0,17,7,5,5,2,2,0.7727272727272727,0.22727272727272727,0.009646845491727273,0.015380242637200002,0.0044887326552,0,0,0,0,9,2,3,1,False,0,0,0,0,9,2,3,1,False,0,0,0,0,9,2,3,1,False,0,0,0,0,9,2,3,1,False,0,0,0,0,9,2,3,1,False
DAMIMAS_A21B_0142,train,9,4,0,0,0,1,1,1,6,3,2,2,1,1,0.6666666666666666,0.2222222222222222,0.006478348173444445,0.0081680155476,0.0043651733136,0,0,1,0,3,0,1,0,True,0,0,1,0,3,0,1,0,True,0,0,1,0,3,0,1,0,True,0,0,1,0,3,0,1,0,True,0,0,1,0,3,0,1,0,True
DAMIMAS_A21B_0143,train,19,4,0,0,0,0,0,0,17,7,5,2,1,1,0.8947368421052632,0.10526315789473684,0.007919072889052631,0.010633416093999998,0.005608792756800001,0,0,0,0,9,2,1,0,False,0,0,0,0,9,2,1,0,False,0,0,0,0,9,2,1,0,False,0,0,0,0,9,2,1,0,False,0,0,0,0,9,2,1,0,False
DAMIMAS_A21B_0144,val,19,4,0,0,0,2,1,1,13,6,4,4,2,2,0.6842105263157895,0.21052631578947367,0.009507304698842103,0.016033932435799998,0.0038743256299999997,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True,0,0,1,0,7,1,2,0,True
DAMIMAS_A21B_0145,val,20,4,2,1,1,0,0,0,10,5,3,8,4,2,0.5,0.4,0.012125202802799998,0.01715553657660001,0.0052198022874,1,0,0,0,5,0,4,0,True,1,0,0,0,5,0,4,0,True,1,0,0,0,5,0,4,0,True,1,0,0,0,5,0,4,0,True,1,0,0,0,5,0,4,0,True
DAMIMAS_A21B_0146,val,23,4,0,0,0,7,3,2,12,6,3,4,2,1,0.5217391304347826,0.17391304347826086,0.01251739406378261,0.019743794116200003,0.0055862230792,0,0,4,1,6,0,2,0,True,0,0,4,1,6,0,2,0,True,0,0,4,1,6,0,2,0,True,0,0,4,1,6,0,2,0,True,0,0,4,1,6,0,2,0,True
DAMIMAS_A21B_0147,val,26,4,0,0,0,4,2,1,18,8,5,4,2,1,0.6923076923076923,0.15384615384615385,0.007902501680461539,0.011946527485999999,0.004403956867,0,0,2,0,9,1,2,0,True,0,0,2,0,10,2,2,0,False,0,0,2,0,10,2,2,0,False,0,0,2,0,9,1,2,0,True,0,0,2,0,9,1,2,0,True
DAMIMAS_A21B_0148,val,18,4,0,0,0,6,3,2,6,3,2,6,3,2,0.3333333333333333,0.3333333333333333,0.012764264922222221,0.016364450123700004,0.008804434303400001,0,0,3,0,3,0,3,0,True,0,0,3,0,3,0,3,0,True,0,0,3,0,3,0,3,0,True,0,0,3,0,3,0,3,0,True,0,0,3,0,3,0,3,0,True
DAMIMAS_A21B_0149,val,23,4,0,0,0,3,1,1,18,9,5,2,1,1,0.782608695652174,0.08695652173913043,0.010013899875347825,0.019969960534400005,0.0037762485347999997,0,0,2,1,10,1,1,0,True,0,0,2,1,10,1,1,0,True,0,0,2,1,10,1,1,0,True,0,0,2,1,10,1,1,0,True,0,0,2,1,10,1,1,0,True
DAMIMAS_A21B_0150,val,27,4,0,0,0,5,2,2,16,8,5,6,4,3,0.5925925925925926,0.2222222222222222,0.00751298967011111,0.01196095875,0.0031748010416,0,0,3,1,9,1,3,-1,True,0,0,3,1,9,1,3,-1,True,0,0,3,1,9,1,3,-1,True,0,0,3,1,8,0,3,-1,True,0,0,3,1,8,0,3,-1,True
