tree_id,split,n_dets,n_sides,b3frac,naive_B1,naive_B2,naive_B3,naive_B4,gt_B1,gt_B2,gt_B3,gt_B4,M31_B1,M31_B2,M31_B3,M31_B4,M31_err_B1,M31_err_B2,M31_err_B3,M31_err_B4,M31_within1,M30_sa_within1,M30_sa_B1,M30_sa_B2,M30_sa_B3,M30_sa_B4,vis_within1,vis_B1,vis_B2,vis_B3,vis_B4,sid_within1,sid_B1,sid_B2,sid_B3,sid_B4,gmb_within1,gmb_B1,gmb_B2,gmb_B3,gmb_B4,med_within1,med_B1,med_B2,med_B3,med_B4,adp_within1,adp_B1,adp_B2,adp_B3,adp_B4
DAMIMAS_A21B_0442,test,23,4,0.43478260869565216,0,2,10,11,0,1,7,7,0,1,5,6,0,0,-2,-1,False,False,0,1,5,7,False,0,1,5,6,False,0,1,5,6,False,0,1,5,6,False,0,1,5,6,True,0,1,6,7
DAMIMAS_A21B_0443,train,21,4,0.3333333333333333,2,9,7,3,1,6,5,2,1,5,4,2,0,-1,-1,0,True,False,1,4,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2
DAMIMAS_A21B_0444,test,17,4,0.47058823529411764,4,0,8,5,2,0,5,3,2,0,4,3,0,0,-1,0,True,True,2,0,4,3,True,2,0,4,3,True,2,0,4,3,True,2,0,4,3,True,2,0,4,3,True,2,0,4,3
DAMIMAS_A21B_0445,train,19,4,0.3684210526315789,5,2,7,5,2,1,4,4,3,1,4,3,1,0,0,-1,True,True,2,1,4,3,True,3,1,4,3,True,3,1,4,3,True,3,1,4,3,True,3,1,4,3,True,3,1,4,3
DAMIMAS_A21B_0446,train,19,4,0.5789473684210527,5,2,11,1,2,1,7,1,3,1,6,1,1,0,-1,0,True,True,2,1,6,1,True,3,1,6,1,True,3,1,6,1,True,3,1,6,1,True,3,1,6,1,True,3,1,6,1
DAMIMAS_A21B_0447,train,23,4,0.391304347826087,0,10,9,4,0,7,7,3,0,5,5,2,0,-2,-2,-1,False,False,0,5,5,2,False,0,5,5,2,False,0,5,5,2,False,0,5,5,2,False,0,5,5,2,False,0,6,5,3
DAMIMAS_A21B_0448,train,18,4,0.3888888888888889,2,5,7,4,1,3,5,3,1,3,4,2,0,0,-1,-1,True,True,1,2,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2
DAMIMAS_A21B_0449,test,23,4,0.782608695652174,0,4,18,1,0,2,11,1,0,2,9,1,0,0,-2,0,False,True,0,2,10,1,False,0,2,9,1,False,0,2,9,1,False,0,2,9,1,False,0,2,9,1,True,0,2,10,1
DAMIMAS_A21B_0450,train,25,4,0.4,3,1,10,11,1,1,7,7,2,1,5,6,1,0,-2,-1,False,False,2,1,5,7,False,2,1,5,6,False,2,1,5,6,False,2,1,5,6,False,2,1,5,6,True,2,1,6,7
DAMIMAS_A21B_0451,train,17,4,0.23529411764705882,2,9,4,2,1,4,3,1,1,5,2,1,0,1,-1,0,True,True,1,4,2,1,True,1,5,2,1,True,1,5,2,1,True,1,5,2,1,True,1,5,2,1,True,1,5,2,1
DAMIMAS_A21B_0452,train,22,4,0.18181818181818182,8,1,4,9,4,1,3,6,4,1,2,6,0,0,-1,0,True,True,4,1,2,6,True,4,1,2,5,True,4,1,2,5,True,4,1,2,5,True,4,1,2,5,True,4,1,2,6
DAMIMAS_A21B_0453,train,19,4,0.5263157894736842,4,2,10,3,2,1,5,1,2,1,5,2,0,0,0,1,True,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,5,2,True,2,1,6,2
DAMIMAS_A21B_0454,train,23,4,0.2608695652173913,0,5,6,12,0,2,4,8,0,3,3,7,0,1,-1,-1,True,True,0,2,3,8,False,0,3,3,6,False,0,3,3,6,True,0,3,3,7,False,0,3,3,6,True,0,3,3,8
DAMIMAS_A21B_0455,val,21,4,0.38095238095238093,0,11,8,2,0,6,5,1,0,6,4,1,0,0,-1,0,True,True,0,6,4,1,True,0,6,4,1,True,0,6,4,1,True,0,6,4,1,True,0,6,4,1,True,0,6,5,1
DAMIMAS_A21B_0456,test,21,4,0.38095238095238093,4,3,8,6,2,2,4,3,2,2,5,4,0,0,1,1,True,True,2,2,4,4,True,2,2,4,3,True,2,2,4,3,True,2,2,4,3,True,2,2,4,3,True,2,2,5,4
DAMIMAS_A21B_0457,train,27,4,0.48148148148148145,4,5,13,5,2,3,8,4,2,3,7,3,0,0,-1,-1,True,True,2,2,7,3,True,2,3,7,3,True,2,3,7,3,True,2,3,7,3,True,2,3,7,3,True,2,3,8,3
DAMIMAS_A21B_0458,train,21,4,0.47619047619047616,0,6,10,5,0,3,6,3,0,3,5,3,0,0,-1,0,True,True,0,3,5,3,True,0,3,5,3,True,0,3,5,3,True,0,3,5,3,True,0,3,5,3,True,0,3,6,3
DAMIMAS_A21B_0459,train,18,4,0.2222222222222222,7,7,4,0,3,3,2,0,4,4,2,0,1,1,0,0,True,True,4,4,2,0,True,4,4,2,0,True,4,4,2,0,True,4,4,2,0,True,4,4,2,0,True,4,4,2,0
DAMIMAS_A21B_0460,train,26,4,0.3076923076923077,7,5,8,6,4,3,4,4,4,3,5,4,0,0,1,0,True,True,4,2,4,4,True,4,3,4,3,True,4,3,4,3,True,4,3,4,3,True,4,3,4,3,True,4,3,5,4
DAMIMAS_A21B_0461,val,18,4,0.7222222222222222,0,5,13,0,0,3,8,0,0,3,7,0,0,0,-1,0,True,True,0,2,7,0,True,0,3,7,0,True,0,3,7,0,True,0,3,7,0,True,0,3,7,0,True,0,3,7,0
DAMIMAS_A21B_0462,train,20,4,0.55,6,0,11,3,3,0,5,3,3,0,6,2,0,0,1,-1,True,True,3,0,6,2,True,3,0,6,2,True,3,0,6,2,True,3,0,6,2,True,3,0,6,2,True,3,0,6,2
DAMIMAS_A21B_0463,train,20,4,0.35,3,9,7,1,1,5,4,1,2,5,4,1,1,0,0,0,True,True,2,4,4,1,True,2,5,4,1,True,2,5,4,1,True,2,5,4,1,True,2,5,4,1,True,2,5,4,1
DAMIMAS_A21B_0464,train,15,4,0.26666666666666666,5,3,4,3,3,2,2,2,2,2,2,2,-1,0,0,0,True,True,2,2,2,2,True,3,2,2,2,True,3,2,2,2,True,2,2,2,2,True,3,2,2,2,True,2,2,2,2
DAMIMAS_A21B_0465,train,13,4,0.3076923076923077,5,3,4,1,2,1,3,1,2,2,2,1,0,1,-1,0,True,True,2,2,2,1,True,3,2,2,1,True,3,2,2,1,True,2,2,2,1,True,3,2,2,1,True,2,2,2,1
DAMIMAS_A21B_0466,train,11,4,0.5454545454545454,0,0,6,5,0,0,4,3,0,0,3,3,0,0,-1,0,True,True,0,0,3,3,True,0,0,3,3,True,0,0,3,3,True,0,0,3,3,True,0,0,3,3,True,0,0,3,3
DAMIMAS_A21B_0467,train,17,4,0.47058823529411764,4,4,8,1,2,3,5,1,2,2,4,1,0,-1,-1,0,True,True,2,2,4,1,True,2,2,4,1,True,2,2,4,1,True,2,2,4,1,True,2,2,4,1,True,2,2,4,1
DAMIMAS_A21B_0468,train,20,4,0.2,5,4,4,7,3,2,3,5,3,2,2,4,0,0,-1,-1,True,True,2,2,2,4,True,3,2,2,4,True,3,2,2,4,True,3,2,2,4,True,3,2,2,4,True,3,2,2,4
DAMIMAS_A21B_0469,train,21,4,0.5238095238095238,0,6,11,4,0,3,7,3,0,3,6,2,0,0,-1,-1,True,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2,True,0,3,6,2
DAMIMAS_A21B_0470,train,22,4,0.45454545454545453,7,1,10,4,3,1,5,2,4,1,5,2,1,0,0,0,True,True,4,1,5,2,True,4,1,5,2,True,4,1,5,2,True,4,1,5,2,True,4,1,5,2,True,4,1,6,2
DAMIMAS_A21B_0471,val,26,4,0.38461538461538464,4,8,10,4,2,6,6,2,2,5,6,3,0,-1,0,1,True,False,2,4,5,2,False,2,4,5,2,False,2,4,5,2,False,2,4,5,2,False,2,4,5,2,True,2,5,6,3
DAMIMAS_A21B_0472,val,23,4,0.34782608695652173,0,7,8,8,0,4,6,5,0,4,4,4,0,0,-2,-1,False,False,0,4,4,5,False,0,4,4,4,False,0,4,4,4,False,0,4,4,4,False,0,4,4,4,True,0,4,5,5
DAMIMAS_A21B_0473,train,11,4,0.45454545454545453,3,3,5,0,1,2,3,0,1,2,3,0,0,0,0,0,True,True,2,2,3,0,True,2,2,3,0,True,2,2,3,0,True,1,2,3,0,True,2,2,3,0,True,1,2,3,0
DAMIMAS_A21B_0474,train,21,4,0.19047619047619047,4,5,4,8,2,3,2,5,2,3,2,5,0,0,0,0,True,True,2,2,2,5,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4,True,2,3,2,5
DAMIMAS_A21B_0475,test,20,4,0.3,0,11,6,3,0,7,4,2,0,6,3,2,0,-1,-1,0,True,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2
DAMIMAS_A21B_0476,train,17,4,0.47058823529411764,0,6,8,3,0,4,5,2,0,3,4,2,0,-1,-1,0,True,True,0,3,4,2,True,0,3,4,2,True,0,3,4,2,True,0,3,4,2,True,0,3,4,2,True,0,3,4,2
DAMIMAS_A21B_0477,val,10,4,1.0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,0,0,True,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0
DAMIMAS_A21B_0478,train,27,4,0.2222222222222222,6,4,6,11,3,2,3,6,3,2,3,6,0,0,0,0,True,True,3,2,3,7,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6,True,3,2,3,6,True,3,2,4,7
DAMIMAS_A21B_0479,val,21,4,0.3333333333333333,2,9,7,3,1,4,3,2,1,5,4,2,0,1,1,0,True,True,1,4,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2,True,1,5,4,2
DAMIMAS_A21B_0480,train,24,4,0.4166666666666667,4,4,10,6,2,2,5,4,2,2,6,4,0,0,1,0,True,True,2,2,5,4,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3,True,2,2,6,4
DAMIMAS_A21B_0481,train,13,4,0.46153846153846156,2,4,6,1,1,2,3,1,1,2,3,1,0,0,0,0,True,True,1,2,3,1,True,1,2,3,1,True,1,2,3,1,True,1,2,3,1,True,1,2,3,1,True,1,2,3,1
DAMIMAS_A21B_0482,train,23,4,0.2608695652173913,2,6,6,9,1,3,4,5,1,3,3,5,0,0,-1,0,True,True,1,3,3,6,True,1,3,3,5,True,1,3,3,5,True,1,3,3,5,True,1,3,3,5,True,1,3,3,6
DAMIMAS_A21B_0483,train,20,4,0.25,4,9,5,2,2,5,3,2,2,5,3,1,0,0,0,-1,True,True,2,4,3,1,True,2,5,3,1,True,2,5,3,1,True,2,5,3,1,True,2,5,3,1,True,2,5,3,1
DAMIMAS_A21B_0484,train,18,4,0.16666666666666666,2,8,3,5,1,4,2,3,1,4,2,3,0,0,0,0,True,True,1,4,2,3,True,1,4,2,3,True,1,4,2,3,True,1,4,2,3,True,1,4,2,3,True,1,4,2,3
DAMIMAS_A21B_0485,val,20,4,0.6,2,5,12,1,1,2,6,1,1,3,6,1,0,1,0,0,True,True,1,2,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,7,1
DAMIMAS_A21B_0486,train,22,4,0.3181818181818182,3,3,7,9,1,1,3,4,2,2,4,6,1,1,1,2,False,False,2,2,4,6,True,2,2,4,5,True,2,2,4,5,True,2,2,4,5,True,2,2,4,5,False,2,2,4,6
DAMIMAS_A21B_0487,train,20,4,0.55,0,7,11,2,0,3,5,1,0,4,6,1,0,1,1,0,True,True,0,4,6,1,True,0,4,6,1,True,0,4,6,1,True,0,4,6,1,True,0,4,6,1,True,0,4,6,1
DAMIMAS_A21B_0488,train,17,4,0.17647058823529413,0,8,3,6,0,4,2,4,0,4,2,3,0,0,0,-1,True,True,0,4,2,4,True,0,4,2,3,True,0,4,2,3,True,0,4,2,3,True,0,4,2,3,True,0,4,2,4
DAMIMAS_A21B_0489,val,20,4,0.85,0,0,17,3,0,0,8,2,0,0,9,2,0,0,1,0,True,True,0,0,9,2,True,0,0,9,2,True,0,0,9,2,True,0,0,9,2,True,0,0,9,2,False,0,0,10,2
DAMIMAS_A21B_0490,test,26,4,0.3076923076923077,7,2,8,9,3,1,4,5,4,1,5,6,1,0,1,1,True,True,4,1,4,6,True,4,1,4,5,True,4,1,4,5,True,4,1,4,5,True,4,1,4,5,True,4,1,5,6
DAMIMAS_A21B_0491,train,20,4,0.35,5,8,7,0,3,4,5,0,3,5,4,0,0,1,-1,0,True,True,3,4,4,0,True,3,4,4,0,True,3,4,4,0,True,3,4,4,0,True,3,4,4,0,True,3,5,4,0
DAMIMAS_A21B_0492,test,19,4,0.2631578947368421,3,5,5,6,2,3,4,4,2,3,3,4,0,0,-1,0,True,True,2,2,3,4,True,2,3,3,3,True,2,3,3,3,True,2,3,3,3,True,2,3,3,3,True,2,3,3,4
DAMIMAS_A21B_0493,train,19,4,0.3684210526315789,2,6,7,4,1,3,4,2,1,3,4,2,0,0,0,0,True,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2
DAMIMAS_A21B_0494,train,25,4,0.28,3,4,7,11,2,2,5,8,2,2,4,6,0,0,-1,-2,False,True,2,2,4,7,False,2,2,4,6,False,2,2,4,6,False,2,2,4,6,False,2,2,4,6,True,2,2,4,7
DAMIMAS_A21B_0495,train,18,4,0.5,2,7,9,0,1,4,5,0,1,4,5,0,0,0,0,0,True,True,1,4,5,0,True,1,4,5,0,True,1,4,5,0,True,1,4,5,0,True,1,4,5,0,True,1,4,5,0
DAMIMAS_A21B_0496,train,19,4,0.15789473684210525,3,6,3,7,2,4,2,4,2,3,2,4,0,-1,0,0,True,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4,True,2,3,2,4
DAMIMAS_A21B_0497,test,26,4,0.5,2,5,13,6,1,4,9,4,1,3,7,3,0,-1,-2,-1,False,False,1,2,7,4,False,1,3,7,3,False,1,3,7,3,False,1,3,7,3,False,1,3,7,3,True,1,3,8,4
DAMIMAS_A21B_0498,train,28,4,0.21428571428571427,8,1,6,13,4,1,4,8,4,1,3,7,0,0,-1,-1,True,True,4,1,3,8,True,4,1,3,7,True,4,1,3,7,True,4,1,3,7,True,4,1,3,7,True,4,1,4,8
DAMIMAS_A21B_0499,train,23,4,0.391304347826087,5,6,9,3,2,3,5,2,3,3,5,2,1,0,0,0,True,True,2,3,5,2,True,3,3,5,2,True,3,3,5,2,True,3,3,5,2,True,3,3,5,2,True,3,3,5,2
DAMIMAS_A21B_0500,train,19,4,0.21052631578947367,6,6,4,3,3,3,3,2,3,3,2,2,0,0,-1,0,True,True,3,3,2,2,True,3,3,2,2,True,3,3,2,2,True,3,3,2,2,True,3,3,2,2,True,3,3,2,2
DAMIMAS_A21B_0501,train,25,4,0.44,4,5,11,5,2,2,6,2,2,3,6,3,0,1,0,1,True,True,2,2,6,3,True,2,3,6,3,True,2,3,6,3,True,2,3,6,3,True,2,3,6,3,True,2,3,6,3
DAMIMAS_A21B_0502,train,28,4,0.35714285714285715,0,7,10,11,0,3,5,6,0,4,5,6,0,1,0,0,True,True,0,4,5,7,True,0,4,5,6,True,0,4,5,6,True,0,4,5,6,True,0,4,5,6,True,0,4,6,7
DAMIMAS_A21B_0503,train,27,4,0.3333333333333333,3,10,9,5,2,4,5,3,2,6,5,3,0,2,0,0,False,True,2,5,5,3,True,2,5,5,3,True,2,5,5,3,True,2,5,5,3,True,2,5,5,3,False,2,6,5,3
DAMIMAS_A21B_0504,val,22,4,0.2727272727272727,2,8,6,6,1,4,3,3,1,4,3,3,0,0,0,0,True,True,1,4,3,4,True,1,4,3,3,True,1,4,3,3,True,1,4,3,3,True,1,4,3,3,True,1,5,3,4
DAMIMAS_A21B_0505,test,21,4,0.5238095238095238,2,0,11,8,1,0,6,5,1,0,6,4,0,0,0,-1,True,True,1,0,6,5,True,1,0,6,4,True,1,0,6,4,True,1,0,6,4,True,1,0,6,4,True,1,0,6,5
DAMIMAS_A21B_0506,train,33,4,0.24242424242424243,7,4,8,14,3,2,5,8,4,2,4,9,1,0,-1,1,True,True,4,2,4,9,True,4,2,4,8,True,4,2,4,8,True,4,2,4,9,True,4,2,4,8,False,4,3,5,10
DAMIMAS_A21B_0507,train,17,4,0.47058823529411764,0,9,8,0,0,5,4,0,0,5,4,0,0,0,0,0,True,True,0,4,4,0,True,0,5,4,0,True,0,5,4,0,True,0,5,4,0,True,0,5,4,0,True,0,5,4,0
DAMIMAS_A21B_0508,train,22,4,0.36363636363636365,1,11,8,2,1,6,5,2,1,6,4,1,0,0,-1,-1,True,True,1,6,4,1,True,1,6,4,1,True,1,6,4,1,True,1,6,4,1,True,1,6,4,1,True,1,6,5,1
DAMIMAS_A21B_0509,train,17,4,0.5294117647058824,2,3,9,3,1,2,5,2,1,2,5,2,0,0,0,0,True,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2
DAMIMAS_A21B_0510,test,22,4,0.5454545454545454,0,5,12,5,0,2,6,3,0,3,7,3,0,1,1,0,True,True,0,2,6,3,True,0,3,7,3,True,0,3,7,3,True,0,3,7,3,True,0,3,7,3,True,0,3,7,3
DAMIMAS_A21B_0511,train,23,4,0.2608695652173913,7,9,6,1,3,5,3,1,4,5,3,1,1,0,0,0,True,True,4,4,3,1,True,4,5,3,1,True,4,5,3,1,True,4,5,3,1,True,4,5,3,1,True,4,5,3,1
DAMIMAS_A21B_0512,val,25,4,0.36,3,6,9,7,1,3,5,4,2,4,5,4,1,1,0,0,True,True,2,3,5,4,True,2,3,5,4,True,2,3,5,4,True,2,3,5,4,True,2,3,5,4,True,2,4,5,4
DAMIMAS_A21B_0513,train,13,4,0.8461538461538461,0,2,11,0,0,1,6,0,0,1,6,0,0,0,0,0,True,True,0,1,6,0,True,0,1,6,0,True,0,1,6,0,True,0,1,6,0,True,0,1,6,0,True,0,1,6,0
DAMIMAS_A21B_0514,train,22,4,0.6818181818181818,0,0,15,7,0,0,9,5,0,0,8,4,0,0,-1,-1,True,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,8,4,True,0,0,9,4
DAMIMAS_A21B_0515,train,24,4,0.375,4,8,9,3,2,4,5,2,2,5,5,2,0,1,0,0,True,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,5,5,2
DAMIMAS_A21B_0516,val,14,4,0.2857142857142857,2,4,4,4,1,2,2,2,1,2,2,2,0,0,0,0,True,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2
DAMIMAS_A21B_0517,train,22,4,0.45454545454545453,4,1,10,7,2,1,6,4,2,1,5,4,0,0,-1,0,True,True,2,1,5,4,True,2,1,5,4,True,2,1,5,4,True,2,1,5,4,True,2,1,5,4,True,2,1,6,4
DAMIMAS_A21B_0518,val,29,4,0.4482758620689655,2,4,13,10,1,2,7,6,1,2,7,6,0,0,0,0,True,True,1,2,7,6,True,1,2,7,5,True,1,2,7,5,True,1,2,7,6,True,1,2,7,5,True,1,2,8,7
DAMIMAS_A21B_0519,test,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0
DAMIMAS_A21B_0520,train,16,4,0.25,5,4,4,3,2,2,2,2,2,2,2,2,0,0,0,0,True,True,2,2,2,2,True,3,2,2,2,True,3,2,2,2,True,2,2,2,2,True,3,2,2,2,True,2,2,2,2
DAMIMAS_A21B_0521,val,17,4,0.23529411764705882,2,5,4,6,1,3,2,3,1,3,2,3,0,0,0,0,True,True,1,2,2,4,True,1,3,2,3,True,1,3,2,3,True,1,3,2,3,True,1,3,2,3,True,1,3,2,4
DAMIMAS_A21B_0522,train,16,4,0.3125,0,8,5,3,0,6,3,2,0,4,3,2,0,-2,0,0,False,False,0,4,3,2,False,0,4,3,2,False,0,4,3,2,False,0,4,3,2,False,0,4,3,2,False,0,4,3,2
DAMIMAS_A21B_0523,train,23,4,0.21739130434782608,4,12,5,2,2,8,3,1,2,7,3,1,0,-1,0,0,True,False,2,6,3,1,False,2,6,3,1,False,2,6,3,1,False,2,6,3,1,False,2,6,3,1,True,2,7,3,1
DAMIMAS_A21B_0524,train,22,4,0.2727272727272727,4,4,6,8,2,2,3,6,2,2,3,5,0,0,0,-1,True,True,2,2,3,5,False,2,2,3,4,False,2,2,3,4,False,2,2,3,4,False,2,2,3,4,True,2,2,3,5
DAMIMAS_A21B_0525,test,13,4,0.6153846153846154,2,3,8,0,1,2,5,0,1,2,4,0,0,0,-1,0,True,True,1,2,4,0,True,1,2,4,0,True,1,2,4,0,True,1,2,4,0,True,1,2,4,0,True,1,2,4,0
DAMIMAS_A21B_0526,train,21,4,0.9047619047619048,0,1,19,1,0,1,10,1,0,1,10,1,0,0,0,0,True,True,0,1,10,1,True,0,1,10,1,True,0,1,10,1,True,0,1,10,1,True,0,1,10,1,True,0,1,11,1
DAMIMAS_A21B_0527,train,15,4,0.5333333333333333,0,7,8,0,0,4,5,0,0,4,4,0,0,0,-1,0,True,True,0,4,4,0,True,0,4,4,0,True,0,4,4,0,True,0,4,4,0,True,0,4,4,0,True,0,4,4,0
DAMIMAS_A21B_0528,train,2,2,0.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True,True,0,1,0,0,True,0,1,0,0,True,0,1,0,0,True,0,1,0,0,True,0,1,0,0,True,0,1,0,0
DAMIMAS_A21B_0529,train,17,4,0.6470588235294118,0,0,11,6,0,0,7,3,0,0,6,3,0,0,-1,0,True,True,0,0,6,4,True,0,0,6,3,True,0,0,6,3,True,0,0,6,3,True,0,0,6,3,True,0,0,6,4
DAMIMAS_A21B_0530,test,25,4,0.4,4,4,10,7,2,2,6,5,2,2,6,4,0,0,0,-1,True,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,6,4
DAMIMAS_A21B_0531,train,27,4,0.4074074074074074,4,9,11,3,2,5,5,2,2,5,7,2,0,0,2,0,False,True,2,4,6,2,True,2,5,6,2,True,2,5,6,2,True,2,5,6,2,True,2,5,6,2,False,2,5,7,2
DAMIMAS_A21B_0532,train,20,4,0.5,5,3,10,2,2,2,6,1,3,2,5,1,1,0,-1,0,True,True,2,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,6,1
DAMIMAS_A21B_0533,val,22,4,0.5454545454545454,1,4,12,5,1,2,7,3,1,2,6,3,0,0,-1,0,True,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,6,3,True,1,2,7,3
DAMIMAS_A21B_0534,train,19,4,0.42105263157894735,3,2,8,6,1,1,4,3,2,1,4,4,1,0,0,1,True,True,2,1,4,4,True,2,1,4,3,True,2,1,4,3,True,2,1,4,3,True,2,1,4,3,True,2,1,4,4
DAMIMAS_A21B_0535,train,19,4,0.2631578947368421,7,5,5,2,3,3,3,1,4,3,3,1,1,0,0,0,True,True,4,2,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1
DAMIMAS_A21B_0536,test,17,4,0.35294117647058826,4,3,6,4,2,2,4,2,2,2,3,2,0,0,-1,0,True,True,2,2,3,2,True,2,2,3,2,True,2,2,3,2,True,2,2,3,2,True,2,2,3,2,True,2,2,3,2
DAMIMAS_A21B_0537,val,17,4,0.7058823529411765,3,1,12,1,1,1,6,1,1,1,6,1,0,0,0,0,True,True,2,1,6,1,True,2,1,6,1,True,2,1,6,1,True,1,1,6,1,True,2,1,6,1,True,1,1,7,1
DAMIMAS_A21B_0538,train,24,4,0.4583333333333333,0,4,11,9,0,2,6,5,0,2,6,5,0,0,0,0,True,True,0,2,6,6,True,0,2,6,5,True,0,2,6,5,True,0,2,6,5,True,0,2,6,5,True,0,2,6,6
DAMIMAS_A21B_0539,train,28,4,0.39285714285714285,7,6,11,4,4,3,5,3,4,4,7,3,0,1,2,0,False,True,4,3,6,2,True,4,3,6,2,True,4,3,6,2,True,4,3,6,2,True,4,3,6,2,False,4,4,7,3
DAMIMAS_A21B_0540,train,18,4,0.3333333333333333,7,0,6,5,3,0,3,3,4,0,3,3,1,0,0,0,True,True,4,0,3,3,True,4,0,3,3,True,4,0,3,3,True,4,0,3,3,True,4,0,3,3,True,4,0,3,3
DAMIMAS_A21B_0541,test,14,4,0.35714285714285715,4,2,5,3,2,1,3,2,2,1,3,2,0,0,0,0,True,True,2,1,3,2,True,2,1,3,2,True,2,1,3,2,True,2,1,3,2,True,2,1,3,2,True,2,1,3,2
DAMIMAS_A21B_0542,train,25,4,0.4,4,3,10,8,2,2,5,4,2,2,6,5,0,0,1,1,True,True,2,2,5,5,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,6,5
DAMIMAS_A21B_0543,train,10,4,0.3,4,3,3,0,2,2,2,0,2,2,2,0,0,0,0,0,True,True,2,2,2,0,True,2,2,2,0,True,2,2,2,0,True,2,2,2,0,True,2,2,2,0,True,2,2,2,0
DAMIMAS_A21B_0544,train,23,4,0.17391304347826086,4,6,4,9,2,3,3,5,2,3,2,6,0,0,-1,1,True,True,2,3,2,6,True,2,3,2,5,True,2,3,2,5,True,2,3,2,5,True,2,3,2,5,True,2,3,2,6
DAMIMAS_A21B_0545,train,23,4,0.8695652173913043,2,0,20,1,1,0,9,1,1,0,11,1,0,0,2,0,False,False,1,0,11,1,False,1,0,11,1,False,1,0,11,1,False,1,0,11,1,False,1,0,11,1,False,1,0,12,1
DAMIMAS_A21B_0546,test,28,4,0.42857142857142855,4,6,12,6,2,4,7,4,2,4,7,4,0,0,0,0,True,True,2,3,6,4,True,2,3,6,3,True,2,3,6,3,True,2,3,6,3,True,2,3,6,3,True,2,4,7,4
DAMIMAS_A21B_0547,val,24,4,0.4583333333333333,2,11,11,0,1,5,6,0,1,6,6,0,0,1,0,0,True,True,1,6,6,0,True,1,6,6,0,True,1,6,6,0,True,1,6,6,0,True,1,6,6,0,True,1,6,6,0
DAMIMAS_A21B_0548,train,20,4,0.4,2,6,8,4,1,3,5,2,1,3,4,2,0,0,-1,0,True,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,4,2,True,1,3,5,2
DAMIMAS_A21B_0549,train,10,4,0.8,2,0,8,0,1,0,4,0,1,0,4,0,0,0,0,0,True,True,1,0,4,0,True,1,0,4,0,True,1,0,4,0,True,1,0,4,0,True,1,0,4,0,True,1,0,4,0
DAMIMAS_A21B_0550,val,26,4,0.19230769230769232,4,10,5,7,2,4,3,4,2,6,3,4,0,2,0,0,False,True,2,5,3,4,True,2,5,3,4,True,2,5,3,4,True,2,5,3,4,True,2,5,3,4,False,2,6,3,4
DAMIMAS_A21B_0551,test,30,4,0.4666666666666667,5,7,14,4,2,3,8,2,3,4,8,2,1,1,0,0,True,True,2,4,8,2,True,3,4,7,2,True,3,4,7,2,True,3,4,8,2,True,3,4,7,2,True,3,4,9,3
