tree_id,split,domain,bunch_id,class,side,side_index,box_index
DAMIMAS_A21B_0020,train,DAMIMAS,6,B4,sisi_2,1,2
DAMIMAS_A21B_0020,train,DAMIMAS,6,B4,sisi_3,2,3
DAMIMAS_A21B_0020,train,DAMIMAS,7,B3,sisi_2,1,3
DAMIMAS_A21B_0020,train,DAMIMAS,8,B3,sisi_3,2,0
DAMIMAS_A21B_0020,train,DAMIMAS,8,B3,sisi_4,3,1
DAMIMAS_A21B_0020,train,DAMIMAS,9,B1,sisi_3,2,1
DAMIMAS_A21B_0020,train,DAMIMAS,9,B1,sisi_4,3,2
DAMIMAS_A21B_0021,test,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0021,test,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0021,test,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0021,test,DAMIMAS,2,B3,sisi_4,3,3
DAMIMAS_A21B_0021,test,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0021,test,DAMIMAS,3,B3,sisi_4,3,4
DAMIMAS_A21B_0021,test,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0021,test,DAMIMAS,4,B4,sisi_4,3,5
DAMIMAS_A21B_0021,test,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0021,test,DAMIMAS,6,B1,sisi_2,1,1
DAMIMAS_A21B_0021,test,DAMIMAS,6,B1,sisi_3,2,0
DAMIMAS_A21B_0021,test,DAMIMAS,7,B4,sisi_2,1,2
DAMIMAS_A21B_0021,test,DAMIMAS,8,B3,sisi_2,1,3
DAMIMAS_A21B_0021,test,DAMIMAS,8,B3,sisi_3,2,5
DAMIMAS_A21B_0021,test,DAMIMAS,9,B1,sisi_3,2,1
DAMIMAS_A21B_0021,test,DAMIMAS,9,B1,sisi_4,3,0
DAMIMAS_A21B_0021,test,DAMIMAS,10,B3,sisi_3,2,2
DAMIMAS_A21B_0021,test,DAMIMAS,10,B3,sisi_4,3,2
DAMIMAS_A21B_0021,test,DAMIMAS,11,B4,sisi_3,2,3
DAMIMAS_A21B_0021,test,DAMIMAS,11,B4,sisi_4,3,1
DAMIMAS_A21B_0021,test,DAMIMAS,12,B4,sisi_3,2,4
DAMIMAS_A21B_0022,test,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0022,test,DAMIMAS,1,B3,sisi_2,1,2
DAMIMAS_A21B_0022,test,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0022,test,DAMIMAS,2,B3,sisi_4,3,1
DAMIMAS_A21B_0022,test,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0022,test,DAMIMAS,3,B4,sisi_2,1,3
DAMIMAS_A21B_0022,test,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0022,test,DAMIMAS,4,B4,sisi_4,3,2
DAMIMAS_A21B_0022,test,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0022,test,DAMIMAS,5,B3,sisi_2,1,1
DAMIMAS_A21B_0022,test,DAMIMAS,6,B3,sisi_2,1,0
DAMIMAS_A21B_0022,test,DAMIMAS,6,B3,sisi_3,2,2
DAMIMAS_A21B_0022,test,DAMIMAS,7,B3,sisi_2,1,4
DAMIMAS_A21B_0022,test,DAMIMAS,7,B3,sisi_3,2,0
DAMIMAS_A21B_0022,test,DAMIMAS,8,B2,sisi_3,2,1
DAMIMAS_A21B_0022,test,DAMIMAS,8,B2,sisi_4,3,0
DAMIMAS_A21B_0023,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0023,train,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0023,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0023,train,DAMIMAS,2,B3,sisi_2,1,1
DAMIMAS_A21B_0023,train,DAMIMAS,3,B2,sisi_1,0,2
DAMIMAS_A21B_0023,train,DAMIMAS,3,B2,sisi_4,3,3
DAMIMAS_A21B_0023,train,DAMIMAS,4,B3,sisi_2,1,2
DAMIMAS_A21B_0023,train,DAMIMAS,4,B3,sisi_3,2,1
DAMIMAS_A21B_0023,train,DAMIMAS,5,B2,sisi_2,1,3
DAMIMAS_A21B_0023,train,DAMIMAS,5,B2,sisi_3,2,0
DAMIMAS_A21B_0023,train,DAMIMAS,6,B3,sisi_3,2,2
DAMIMAS_A21B_0023,train,DAMIMAS,7,B2,sisi_3,2,3
DAMIMAS_A21B_0023,train,DAMIMAS,7,B2,sisi_4,3,0
DAMIMAS_A21B_0023,train,DAMIMAS,8,B3,sisi_3,2,4
DAMIMAS_A21B_0023,train,DAMIMAS,8,B3,sisi_4,3,1
DAMIMAS_A21B_0023,train,DAMIMAS,9,B3,sisi_4,3,2
DAMIMAS_A21B_0024,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0024,train,DAMIMAS,1,B3,sisi_2,1,1
DAMIMAS_A21B_0024,train,DAMIMAS,2,B1,sisi_1,0,1
DAMIMAS_A21B_0024,train,DAMIMAS,2,B1,sisi_3,2,0
DAMIMAS_A21B_0024,train,DAMIMAS,2,B1,sisi_4,3,0
DAMIMAS_A21B_0024,train,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0024,train,DAMIMAS,3,B4,sisi_4,3,2
DAMIMAS_A21B_0024,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0024,train,DAMIMAS,4,B3,sisi_4,3,3
DAMIMAS_A21B_0024,train,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0024,train,DAMIMAS,5,B3,sisi_2,1,4
DAMIMAS_A21B_0024,train,DAMIMAS,5,B3,sisi_4,3,1
DAMIMAS_A21B_0024,train,DAMIMAS,6,B3,sisi_2,1,0
DAMIMAS_A21B_0024,train,DAMIMAS,6,B3,sisi_3,2,1
DAMIMAS_A21B_0024,train,DAMIMAS,7,B3,sisi_2,1,2
DAMIMAS_A21B_0024,train,DAMIMAS,8,B4,sisi_2,1,3
DAMIMAS_A21B_0024,train,DAMIMAS,8,B4,sisi_3,2,3
DAMIMAS_A21B_0024,train,DAMIMAS,9,B3,sisi_3,2,2
DAMIMAS_A21B_0024,train,DAMIMAS,10,B4,sisi_3,2,4
DAMIMAS_A21B_0024,train,DAMIMAS,10,B4,sisi_4,3,4
DAMIMAS_A21B_0025,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0025,train,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0025,train,DAMIMAS,1,B1,sisi_3,2,0
DAMIMAS_A21B_0025,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0025,train,DAMIMAS,2,B3,sisi_2,1,2
DAMIMAS_A21B_0025,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0025,train,DAMIMAS,4,B3,sisi_2,1,1
DAMIMAS_A21B_0025,train,DAMIMAS,5,B2,sisi_3,2,1
DAMIMAS_A21B_0025,train,DAMIMAS,5,B2,sisi_4,3,2
DAMIMAS_A21B_0025,train,DAMIMAS,6,B3,sisi_3,2,2
DAMIMAS_A21B_0025,train,DAMIMAS,6,B3,sisi_4,3,1
DAMIMAS_A21B_0025,train,DAMIMAS,7,B3,sisi_4,3,0
DAMIMAS_A21B_0026,val,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0026,val,DAMIMAS,1,B3,sisi_4,3,0
DAMIMAS_A21B_0026,val,DAMIMAS,2,B4,sisi_1,0,1
DAMIMAS_A21B_0026,val,DAMIMAS,2,B4,sisi_2,1,2
DAMIMAS_A21B_0026,val,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0026,val,DAMIMAS,3,B3,sisi_2,1,1
DAMIMAS_A21B_0026,val,DAMIMAS,4,B2,sisi_2,1,0
DAMIMAS_A21B_0026,val,DAMIMAS,4,B2,sisi_3,2,0
DAMIMAS_A21B_0026,val,DAMIMAS,5,B3,sisi_3,2,1
DAMIMAS_A21B_0026,val,DAMIMAS,5,B3,sisi_4,3,2
DAMIMAS_A21B_0026,val,DAMIMAS,6,B3,sisi_3,2,2
DAMIMAS_A21B_0026,val,DAMIMAS,6,B3,sisi_4,3,1
DAMIMAS_A21B_0026,val,DAMIMAS,7,B4,sisi_3,2,3
DAMIMAS_A21B_0027,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0027,train,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0027,train,DAMIMAS,1,B1,sisi_4,3,0
DAMIMAS_A21B_0027,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0027,train,DAMIMAS,2,B3,sisi_2,1,1
DAMIMAS_A21B_0027,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0027,train,DAMIMAS,3,B3,sisi_4,3,1
DAMIMAS_A21B_0027,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0027,train,DAMIMAS,4,B3,sisi_2,1,4
DAMIMAS_A21B_0027,train,DAMIMAS,5,B1,sisi_2,1,2
DAMIMAS_A21B_0027,train,DAMIMAS,5,B1,sisi_3,2,0
DAMIMAS_A21B_0027,train,DAMIMAS,6,B3,sisi_2,1,3
DAMIMAS_A21B_0027,train,DAMIMAS,7,B4,sisi_2,1,5
DAMIMAS_A21B_0027,train,DAMIMAS,8,B4,sisi_2,1,6
DAMIMAS_A21B_0027,train,DAMIMAS,8,B4,sisi_3,2,4
DAMIMAS_A21B_0027,train,DAMIMAS,9,B3,sisi_3,2,1
DAMIMAS_A21B_0027,train,DAMIMAS,9,B3,sisi_4,3,3
DAMIMAS_A21B_0027,train,DAMIMAS,10,B3,sisi_3,2,2
DAMIMAS_A21B_0027,train,DAMIMAS,10,B3,sisi_4,3,4
DAMIMAS_A21B_0027,train,DAMIMAS,11,B1,sisi_3,2,3
DAMIMAS_A21B_0027,train,DAMIMAS,11,B1,sisi_4,3,2
DAMIMAS_A21B_0028,val,DAMIMAS,1,B4,sisi_1,0,0
DAMIMAS_A21B_0028,val,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0028,val,DAMIMAS,2,B3,sisi_4,3,1
DAMIMAS_A21B_0028,val,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0028,val,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0028,val,DAMIMAS,4,B4,sisi_2,1,4
DAMIMAS_A21B_0028,val,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0028,val,DAMIMAS,5,B3,sisi_2,1,0
DAMIMAS_A21B_0028,val,DAMIMAS,6,B3,sisi_2,1,1
DAMIMAS_A21B_0028,val,DAMIMAS,6,B3,sisi_3,2,0
DAMIMAS_A21B_0028,val,DAMIMAS,7,B3,sisi_2,1,2
DAMIMAS_A21B_0028,val,DAMIMAS,7,B3,sisi_3,2,1
DAMIMAS_A21B_0028,val,DAMIMAS,8,B3,sisi_2,1,3
DAMIMAS_A21B_0028,val,DAMIMAS,8,B3,sisi_3,2,4
DAMIMAS_A21B_0028,val,DAMIMAS,8,B3,sisi_4,3,0
DAMIMAS_A21B_0028,val,DAMIMAS,9,B4,sisi_2,1,5
DAMIMAS_A21B_0028,val,DAMIMAS,9,B4,sisi_3,2,5
DAMIMAS_A21B_0028,val,DAMIMAS,10,B4,sisi_3,2,2
DAMIMAS_A21B_0028,val,DAMIMAS,10,B4,sisi_4,3,3
DAMIMAS_A21B_0028,val,DAMIMAS,11,B4,sisi_3,2,3
DAMIMAS_A21B_0028,val,DAMIMAS,12,B2,sisi_4,3,2
DAMIMAS_A21B_0029,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0029,train,DAMIMAS,1,B1,sisi_4,3,0
DAMIMAS_A21B_0029,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0029,train,DAMIMAS,2,B3,sisi_4,3,2
DAMIMAS_A21B_0029,train,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0029,train,DAMIMAS,3,B4,sisi_2,1,3
DAMIMAS_A21B_0029,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0029,train,DAMIMAS,4,B3,sisi_2,1,2
DAMIMAS_A21B_0029,train,DAMIMAS,5,B2,sisi_1,0,4
DAMIMAS_A21B_0029,train,DAMIMAS,5,B2,sisi_2,1,4
DAMIMAS_A21B_0029,train,DAMIMAS,5,B2,sisi_3,2,0
DAMIMAS_A21B_0029,train,DAMIMAS,6,B3,sisi_1,0,5
DAMIMAS_A21B_0029,train,DAMIMAS,6,B3,sisi_4,3,1
DAMIMAS_A21B_0029,train,DAMIMAS,7,B2,sisi_2,1,0
DAMIMAS_A21B_0029,train,DAMIMAS,7,B2,sisi_3,2,2
DAMIMAS_A21B_0029,train,DAMIMAS,7,B2,sisi_4,3,3
DAMIMAS_A21B_0029,train,DAMIMAS,8,B4,sisi_2,1,1
DAMIMAS_A21B_0029,train,DAMIMAS,8,B4,sisi_3,2,4
DAMIMAS_A21B_0029,train,DAMIMAS,8,B4,sisi_4,3,5
DAMIMAS_A21B_0029,train,DAMIMAS,9,B3,sisi_2,1,5
DAMIMAS_A21B_0029,train,DAMIMAS,9,B3,sisi_3,2,1
DAMIMAS_A21B_0029,train,DAMIMAS,10,B3,sisi_3,2,3
DAMIMAS_A21B_0029,train,DAMIMAS,10,B3,sisi_4,3,4
DAMIMAS_A21B_0030,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0030,train,DAMIMAS,1,B3,sisi_2,1,0
DAMIMAS_A21B_0030,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0030,train,DAMIMAS,2,B3,sisi_3,2,0
DAMIMAS_A21B_0030,train,DAMIMAS,2,B3,sisi_4,3,1
DAMIMAS_A21B_0030,train,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0030,train,DAMIMAS,4,B3,sisi_2,1,1
DAMIMAS_A21B_0030,train,DAMIMAS,5,B4,sisi_2,1,2
DAMIMAS_A21B_0030,train,DAMIMAS,5,B4,sisi_3,2,2
DAMIMAS_A21B_0030,train,DAMIMAS,6,B3,sisi_3,2,1
DAMIMAS_A21B_0030,train,DAMIMAS,6,B3,sisi_4,3,0
DAMIMAS_A21B_0030,train,DAMIMAS,7,B4,sisi_3,2,3
DAMIMAS_A21B_0030,train,DAMIMAS,8,B3,sisi_4,3,2
DAMIMAS_A21B_0031,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0031,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0031,train,DAMIMAS,2,B3,sisi_2,1,0
DAMIMAS_A21B_0031,train,DAMIMAS,2,B3,sisi_3,2,2
DAMIMAS_A21B_0031,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0031,train,DAMIMAS,3,B3,sisi_2,1,1
DAMIMAS_A21B_0031,train,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0031,train,DAMIMAS,5,B4,sisi_1,0,4
DAMIMAS_A21B_0031,train,DAMIMAS,5,B4,sisi_2,1,3
DAMIMAS_A21B_0031,train,DAMIMAS,6,B3,sisi_2,1,2
DAMIMAS_A21B_0031,train,DAMIMAS,6,B3,sisi_3,2,1
DAMIMAS_A21B_0031,train,DAMIMAS,7,B2,sisi_3,2,0
DAMIMAS_A21B_0031,train,DAMIMAS,7,B2,sisi_4,3,0
DAMIMAS_A21B_0032,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0032,train,DAMIMAS,1,B1,sisi_4,3,0
DAMIMAS_A21B_0032,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0032,train,DAMIMAS,2,B3,sisi_2,1,1
DAMIMAS_A21B_0032,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0032,train,DAMIMAS,3,B3,sisi_2,1,3
DAMIMAS_A21B_0032,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0032,train,DAMIMAS,4,B3,sisi_4,3,1
DAMIMAS_A21B_0032,train,DAMIMAS,5,B4,sisi_1,0,4
DAMIMAS_A21B_0032,train,DAMIMAS,5,B4,sisi_4,3,5
DAMIMAS_A21B_0032,train,DAMIMAS,6,B3,sisi_2,1,0
DAMIMAS_A21B_0032,train,DAMIMAS,6,B3,sisi_3,2,5
DAMIMAS_A21B_0032,train,DAMIMAS,7,B4,sisi_2,1,2
DAMIMAS_A21B_0032,train,DAMIMAS,7,B4,sisi_3,2,4
DAMIMAS_A21B_0032,train,DAMIMAS,8,B1,sisi_2,1,4
DAMIMAS_A21B_0032,train,DAMIMAS,8,B1,sisi_3,2,0
DAMIMAS_A21B_0032,train,DAMIMAS,9,B2,sisi_3,2,1
DAMIMAS_A21B_0032,train,DAMIMAS,9,B2,sisi_4,3,2
DAMIMAS_A21B_0032,train,DAMIMAS,10,B4,sisi_3,2,2
DAMIMAS_A21B_0032,train,DAMIMAS,10,B4,sisi_4,3,3
DAMIMAS_A21B_0032,train,DAMIMAS,11,B3,sisi_3,2,3
DAMIMAS_A21B_0032,train,DAMIMAS,11,B3,sisi_4,3,4
DAMIMAS_A21B_0033,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0033,train,DAMIMAS,1,B3,sisi_2,1,0
DAMIMAS_A21B_0033,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0033,train,DAMIMAS,2,B3,sisi_2,1,3
DAMIMAS_A21B_0033,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0033,train,DAMIMAS,3,B3,sisi_4,3,1
DAMIMAS_A21B_0033,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0033,train,DAMIMAS,4,B3,sisi_4,3,0
DAMIMAS_A21B_0033,train,DAMIMAS,5,B3,sisi_2,1,1
DAMIMAS_A21B_0033,train,DAMIMAS,5,B3,sisi_3,2,0
DAMIMAS_A21B_0033,train,DAMIMAS,6,B3,sisi_2,1,2
DAMIMAS_A21B_0033,train,DAMIMAS,6,B3,sisi_3,2,1
DAMIMAS_A21B_0033,train,DAMIMAS,7,B4,sisi_2,1,4
DAMIMAS_A21B_0033,train,DAMIMAS,8,B3,sisi_3,2,2
DAMIMAS_A21B_0033,train,DAMIMAS,8,B3,sisi_4,3,2
DAMIMAS_A21B_0033,train,DAMIMAS,9,B4,sisi_3,2,3
DAMIMAS_A21B_0033,train,DAMIMAS,10,B3,sisi_3,2,4
DAMIMAS_A21B_0033,train,DAMIMAS,10,B3,sisi_4,3,3
DAMIMAS_A21B_0034,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0034,train,DAMIMAS,1,B3,sisi_2,1,0
DAMIMAS_A21B_0034,train,DAMIMAS,2,B4,sisi_1,0,1
DAMIMAS_A21B_0034,train,DAMIMAS,2,B4,sisi_2,1,1
DAMIMAS_A21B_0034,train,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0034,train,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0034,train,DAMIMAS,5,B3,sisi_2,1,2
DAMIMAS_A21B_0034,train,DAMIMAS,5,B3,sisi_3,2,0
DAMIMAS_A21B_0034,train,DAMIMAS,6,B4,sisi_3,2,1
DAMIMAS_A21B_0034,train,DAMIMAS,6,B4,sisi_4,3,1
DAMIMAS_A21B_0034,train,DAMIMAS,7,B2,sisi_3,2,2
DAMIMAS_A21B_0034,train,DAMIMAS,7,B2,sisi_4,3,0
DAMIMAS_A21B_0034,train,DAMIMAS,8,B3,sisi_3,2,3
DAMIMAS_A21B_0034,train,DAMIMAS,8,B3,sisi_4,3,3
DAMIMAS_A21B_0034,train,DAMIMAS,9,B4,sisi_4,3,2
DAMIMAS_A21B_0034,train,DAMIMAS,10,B4,sisi_4,3,4
DAMIMAS_A21B_0035,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0035,train,DAMIMAS,1,B3,sisi_2,1,3
DAMIMAS_A21B_0035,train,DAMIMAS,2,B2,sisi_1,0,1
DAMIMAS_A21B_0035,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0035,train,DAMIMAS,3,B3,sisi_2,1,2
DAMIMAS_A21B_0035,train,DAMIMAS,4,B2,sisi_2,1,0
DAMIMAS_A21B_0035,train,DAMIMAS,4,B2,sisi_3,2,1
DAMIMAS_A21B_0035,train,DAMIMAS,5,B2,sisi_2,1,1
DAMIMAS_A21B_0035,train,DAMIMAS,6,B2,sisi_3,2,0
DAMIMAS_A21B_0035,train,DAMIMAS,6,B2,sisi_4,3,1
DAMIMAS_A21B_0035,train,DAMIMAS,7,B2,sisi_4,3,0
DAMIMAS_A21B_0035,train,DAMIMAS,8,B2,sisi_4,3,2
DAMIMAS_A21B_0035,train,DAMIMAS,9,B2,sisi_4,3,3
DAMIMAS_A21B_0036,train,DAMIMAS,1,B3,sisi_1,0,0
DAMIMAS_A21B_0036,train,DAMIMAS,1,B3,sisi_2,1,1
DAMIMAS_A21B_0036,train,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0036,train,DAMIMAS,2,B3,sisi_2,1,2
DAMIMAS_A21B_0036,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0036,train,DAMIMAS,3,B3,sisi_4,3,0
DAMIMAS_A21B_0036,train,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0036,train,DAMIMAS,4,B3,sisi_4,3,1
DAMIMAS_A21B_0036,train,DAMIMAS,5,B2,sisi_2,1,0
DAMIMAS_A21B_0036,train,DAMIMAS,5,B2,sisi_3,2,3
DAMIMAS_A21B_0036,train,DAMIMAS,6,B3,sisi_3,2,0
DAMIMAS_A21B_0036,train,DAMIMAS,6,B3,sisi_4,3,2
DAMIMAS_A21B_0036,train,DAMIMAS,7,B3,sisi_3,2,1
DAMIMAS_A21B_0036,train,DAMIMAS,7,B3,sisi_4,3,3
DAMIMAS_A21B_0036,train,DAMIMAS,8,B3,sisi_3,2,2
DAMIMAS_A21B_0037,val,DAMIMAS,1,B2,sisi_1,0,0
DAMIMAS_A21B_0037,val,DAMIMAS,1,B2,sisi_4,3,1
DAMIMAS_A21B_0037,val,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0037,val,DAMIMAS,2,B3,sisi_2,1,0
DAMIMAS_A21B_0037,val,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0037,val,DAMIMAS,3,B3,sisi_2,1,2
DAMIMAS_A21B_0037,val,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0037,val,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0037,val,DAMIMAS,5,B3,sisi_4,3,4
DAMIMAS_A21B_0037,val,DAMIMAS,6,B2,sisi_2,1,1
DAMIMAS_A21B_0037,val,DAMIMAS,6,B2,sisi_3,2,0
DAMIMAS_A21B_0037,val,DAMIMAS,7,B4,sisi_2,1,3
DAMIMAS_A21B_0037,val,DAMIMAS,7,B4,sisi_3,2,4
DAMIMAS_A21B_0037,val,DAMIMAS,8,B3,sisi_2,1,4
DAMIMAS_A21B_0037,val,DAMIMAS,8,B3,sisi_3,2,1
DAMIMAS_A21B_0037,val,DAMIMAS,8,B3,sisi_4,3,0
DAMIMAS_A21B_0037,val,DAMIMAS,9,B2,sisi_2,1,5
DAMIMAS_A21B_0037,val,DAMIMAS,10,B4,sisi_3,2,2
DAMIMAS_A21B_0037,val,DAMIMAS,10,B4,sisi_4,3,3
DAMIMAS_A21B_0037,val,DAMIMAS,11,B3,sisi_3,2,3
DAMIMAS_A21B_0037,val,DAMIMAS,11,B3,sisi_4,3,2
DAMIMAS_A21B_0038,val,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0038,val,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0038,val,DAMIMAS,2,B3,sisi_1,0,1
DAMIMAS_A21B_0038,val,DAMIMAS,2,B3,sisi_2,1,2
DAMIMAS_A21B_0038,val,DAMIMAS,3,B4,sisi_1,0,2
DAMIMAS_A21B_0038,val,DAMIMAS,3,B4,sisi_4,3,3
DAMIMAS_A21B_0038,val,DAMIMAS,4,B3,sisi_1,0,3
DAMIMAS_A21B_0038,val,DAMIMAS,4,B3,sisi_2,1,3
DAMIMAS_A21B_0038,val,DAMIMAS,4,B3,sisi_4,3,2
DAMIMAS_A21B_0038,val,DAMIMAS,5,B4,sisi_1,0,4
DAMIMAS_A21B_0038,val,DAMIMAS,5,B4,sisi_4,3,4
DAMIMAS_A21B_0038,val,DAMIMAS,6,B3,sisi_2,1,1
DAMIMAS_A21B_0038,val,DAMIMAS,6,B3,sisi_3,2,1
DAMIMAS_A21B_0038,val,DAMIMAS,7,B4,sisi_2,1,4
DAMIMAS_A21B_0038,val,DAMIMAS,7,B4,sisi_3,2,2
DAMIMAS_A21B_0038,val,DAMIMAS,8,B1,sisi_3,2,0
DAMIMAS_A21B_0038,val,DAMIMAS,8,B1,sisi_4,3,0
DAMIMAS_A21B_0038,val,DAMIMAS,9,B3,sisi_3,2,3
DAMIMAS_A21B_0038,val,DAMIMAS,10,B4,sisi_3,2,4
DAMIMAS_A21B_0038,val,DAMIMAS,11,B3,sisi_4,3,1
DAMIMAS_A21B_0038,val,DAMIMAS,12,B4,sisi_4,3,5
DAMIMAS_A21B_0039,test,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0039,test,DAMIMAS,2,B2,sisi_1,0,1
DAMIMAS_A21B_0039,test,DAMIMAS,2,B2,sisi_2,1,0
DAMIMAS_A21B_0039,test,DAMIMAS,3,B2,sisi_1,0,2
DAMIMAS_A21B_0039,test,DAMIMAS,3,B2,sisi_2,1,1
DAMIMAS_A21B_0039,test,DAMIMAS,4,B2,sisi_1,0,3
DAMIMAS_A21B_0039,test,DAMIMAS,4,B2,sisi_4,3,2
DAMIMAS_A21B_0039,test,DAMIMAS,5,B2,sisi_2,1,2
DAMIMAS_A21B_0039,test,DAMIMAS,5,B2,sisi_3,2,3
DAMIMAS_A21B_0039,test,DAMIMAS,6,B3,sisi_2,1,3
DAMIMAS_A21B_0039,test,DAMIMAS,6,B3,sisi_3,2,2
DAMIMAS_A21B_0039,test,DAMIMAS,7,B1,sisi_3,2,0
DAMIMAS_A21B_0039,test,DAMIMAS,7,B1,sisi_4,3,0
DAMIMAS_A21B_0039,test,DAMIMAS,8,B3,sisi_3,2,1
DAMIMAS_A21B_0039,test,DAMIMAS,9,B2,sisi_4,3,1
DAMIMAS_A21B_0040,train,DAMIMAS,1,B1,sisi_1,0,0
DAMIMAS_A21B_0040,train,DAMIMAS,1,B1,sisi_2,1,0
DAMIMAS_A21B_0040,train,DAMIMAS,2,B2,sisi_1,0,1
DAMIMAS_A21B_0040,train,DAMIMAS,2,B2,sisi_4,3,1
DAMIMAS_A21B_0040,train,DAMIMAS,3,B3,sisi_1,0,2
DAMIMAS_A21B_0040,train,DAMIMAS,3,B3,sisi_4,3,2
DAMIMAS_A21B_0040,train,DAMIMAS,4,B4,sisi_1,0,3
DAMIMAS_A21B_0040,train,DAMIMAS,4,B4,sisi_4,3,3
DAMIMAS_A21B_0040,train,DAMIMAS,5,B3,sisi_1,0,4
DAMIMAS_A21B_0040,train,DAMIMAS,5,B3,sisi_2,1,1
DAMIMAS_A21B_0040,train,DAMIMAS,6,B4,sisi_1,0,5
DAMIMAS_A21B_0040,train,DAMIMAS,6,B4,sisi_2,1,4
