tree_id,split,domain,link_id,sideA,bboxIdA,sideB,bboxIdB,is_loop_across_sides
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-3,1,b2,2,b1,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-4,1,b3,2,b3,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-6,2,b4,3,b4,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-7,3,b1,0,b1,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-8,3,b2,0,b2,0
DAMIMAS_A21B_0040,train,DAMIMAS,lnk-9,3,b3,0,b3,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-0,0,b3,1,b1,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-1,0,b4,1,b4,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-2,1,b0,2,b2,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-3,1,b3,2,b3,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-4,2,b1,3,b1,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-6,2,b5,3,b3,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-7,3,b3,0,b1,0
DAMIMAS_A21B_0041,test,DAMIMAS,lnk-8,3,b2,0,b5,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-0,0,b1,1,b1,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-1,1,b0,2,b1,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-2,1,b2,2,b4,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-3,2,b0,3,b0,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-4,3,b0,0,b0,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0042,train,DAMIMAS,lnk-6,3,b2,0,b3,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-1,3,b1,0,b1,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-2,0,b3,1,b5,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-3,0,b2,1,b1,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-4,1,b1,2,b0,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-5,1,b2,2,b1,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-6,1,b3,2,b4,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-7,2,b2,3,b4,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-8,2,b3,3,b3,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-9,3,b3,0,b4,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-10,3,b0,0,b0,0
DAMIMAS_A21B_0043,train,DAMIMAS,lnk-11,3,b5,0,b5,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-1,0,b2,1,b3,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-2,1,b2,2,b2,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-3,1,b1,2,b1,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-4,2,b0,3,b2,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-5,2,b3,3,b3,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-6,3,b1,0,b1,0
DAMIMAS_A21B_0044,test,DAMIMAS,lnk-7,3,b0,0,b3,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-1,0,b5,1,b5,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-2,0,b6,1,b4,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-3,0,b7,1,b6,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-4,1,b3,2,b5,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-5,1,b1,2,b4,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-6,1,b2,2,b6,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-7,2,b0,3,b4,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-8,2,b1,3,b6,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-9,2,b2,3,b3,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-10,3,b5,0,b3,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-11,3,b0,0,b4,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-12,3,b1,0,b1,0
DAMIMAS_A21B_0045,train,DAMIMAS,lnk-13,3,b2,0,b2,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-2,1,b1,2,b0,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-3,1,b3,2,b1,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-4,2,b1,3,b1,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-5,2,b2,3,b0,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-6,3,b0,0,b1,0
DAMIMAS_A21B_0046,test,DAMIMAS,lnk-7,3,b2,0,b3,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-1,0,b3,1,b1,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-2,1,b2,2,b2,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-3,2,b1,3,b1,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-5,3,b0,0,b0,0
DAMIMAS_A21B_0047,val,DAMIMAS,lnk-6,3,b2,0,b1,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-1,3,b0,0,b0,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-2,0,b1,1,b1,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-3,1,b2,2,b1,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-4,1,b3,2,b0,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-5,2,b0,3,b1,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-6,2,b3,3,b4,0
DAMIMAS_A21B_0048,val,DAMIMAS,lnk-7,3,b5,0,b3,0
DAMIMAS_A21B_0049,train,DAMIMAS,lnk-0,0,b0,1,b3,0
DAMIMAS_A21B_0049,train,DAMIMAS,lnk-1,0,b1,1,b0,0
DAMIMAS_A21B_0049,train,DAMIMAS,lnk-2,1,b0,2,b2,0
DAMIMAS_A21B_0049,train,DAMIMAS,lnk-3,2,b0,3,b2,0
DAMIMAS_A21B_0049,train,DAMIMAS,lnk-4,3,b0,0,b2,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-0,0,b1,1,b1,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-2,1,b2,2,b1,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-3,1,b3,2,b2,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-4,2,b2,3,b1,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-5,2,b3,3,b2,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-6,3,b0,0,b0,0
DAMIMAS_A21B_0050,train,DAMIMAS,lnk-7,3,b3,0,b2,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-0,0,b1,1,b4,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-1,0,b0,1,b0,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-2,1,b3,2,b5,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-3,1,b1,2,b0,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-4,1,b2,2,b3,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-5,2,b2,3,b3,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-6,2,b1,3,b1,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-7,2,b6,3,b5,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-8,2,b4,3,b4,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-9,3,b0,0,b5,0
DAMIMAS_A21B_0051,train,DAMIMAS,lnk-10,3,b2,0,b4,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-1,0,b5,1,b3,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-2,1,b2,2,b4,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-4,2,b0,3,b6,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-5,2,b2,3,b5,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-6,2,b1,3,b4,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-7,3,b0,0,b2,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-8,3,b2,0,b4,0
DAMIMAS_A21B_0052,train,DAMIMAS,lnk-9,3,b1,0,b6,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-1,1,b3,2,b2,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-3,2,b1,3,b1,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-4,3,b2,0,b2,0
DAMIMAS_A21B_0053,train,DAMIMAS,lnk-5,3,b3,0,b1,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-1,0,b5,1,b2,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-2,1,b3,2,b0,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-3,2,b1,3,b0,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-4,3,b0,0,b2,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-5,2,b2,3,b2,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-6,3,b2,0,b3,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-7,3,b4,0,b1,0
DAMIMAS_A21B_0054,test,DAMIMAS,lnk-8,3,b3,0,b4,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-1,0,b1,1,b2,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-2,0,b4,1,b5,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-3,1,b1,2,b0,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-4,1,b4,2,b5,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-5,1,b3,2,b3,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-6,2,b1,3,b0,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-7,2,b2,3,b2,0
DAMIMAS_A21B_0055,train,DAMIMAS,lnk-8,3,b3,0,b2,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-1,0,b1,1,b3,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-2,1,b2,2,b1,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-3,2,b0,3,b2,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-4,2,b2,3,b3,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-5,3,b1,0,b3,0
DAMIMAS_A21B_0056,train,DAMIMAS,lnk-6,3,b0,0,b2,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-0,0,b1,1,b1,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-2,0,b3,1,b5,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-3,0,b0,1,b4,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-4,1,b2,2,b6,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-5,1,b3,2,b5,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-6,2,b0,3,b0,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-7,2,b3,3,b1,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-8,2,b2,3,b2,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-9,3,b3,0,b5,0
DAMIMAS_A21B_0057,train,DAMIMAS,lnk-10,2,b1,3,b4,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-0,0,b1,1,b3,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-1,3,b3,0,b1,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-2,0,b2,1,b1,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-4,1,b2,2,b4,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-6,2,b3,3,b2,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-7,2,b1,3,b0,0
DAMIMAS_A21B_0058,train,DAMIMAS,lnk-8,3,b0,0,b0,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-1,3,b1,0,b0,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-2,0,b1,1,b1,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-3,1,b1,2,b1,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0059,test,DAMIMAS,lnk-5,3,b2,0,b2,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-0,0,b2,1,b3,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-1,3,b2,0,b2,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-2,0,b1,1,b2,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-3,3,b3,0,b1,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-4,0,b0,1,b1,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-5,1,b1,2,b3,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-6,1,b0,2,b0,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-7,2,b2,3,b0,0
DAMIMAS_A21B_0060,val,DAMIMAS,lnk-8,3,b1,0,b3,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-1,0,b1,1,b3,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-2,1,b1,2,b0,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-3,1,b2,2,b4,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-4,2,b1,3,b4,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-5,2,b3,3,b2,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-6,3,b2,0,b4,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-7,2,b2,3,b3,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-8,3,b1,0,b5,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-9,3,b0,0,b3,0
DAMIMAS_A21B_0061,train,DAMIMAS,lnk-10,0,b2,1,b4,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-0,0,b2,1,b1,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-1,1,b1,2,b3,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-3,2,b0,3,b0,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-4,2,b1,3,b2,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-6,3,b1,0,b0,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-7,3,b5,0,b1,0
DAMIMAS_A21B_0062,train,DAMIMAS,lnk-8,3,b3,0,b3,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-1,0,b3,1,b4,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-2,0,b2,1,b2,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-3,1,b3,2,b3,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-4,1,b0,2,b0,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-5,2,b1,3,b2,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-6,2,b2,3,b0,0
DAMIMAS_A21B_0063,val,DAMIMAS,lnk-7,3,b1,0,b1,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-0,0,b0,1,b3,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-1,0,b1,1,b2,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-2,1,b1,2,b2,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-5,2,b1,3,b2,0
DAMIMAS_A21B_0064,train,DAMIMAS,lnk-6,3,b1,0,b2,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-1,3,b2,0,b0,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-2,0,b4,1,b2,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-3,0,b3,1,b1,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-4,1,b3,2,b1,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-5,1,b5,2,b4,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-6,1,b4,2,b5,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-7,2,b2,3,b6,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-8,2,b3,3,b5,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-9,2,b0,3,b0,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-10,3,b1,0,b2,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-11,3,b3,0,b1,0
DAMIMAS_A21B_0065,train,DAMIMAS,lnk-12,3,b4,0,b5,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-1,0,b3,1,b5,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-2,0,b4,1,b4,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-3,1,b2,2,b2,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-4,1,b1,2,b0,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-5,1,b3,2,b6,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-6,2,b1,3,b0,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-7,2,b3,3,b7,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-8,2,b5,3,b4,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-9,2,b4,3,b2,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-10,3,b3,0,b2,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-11,3,b6,0,b5,0
DAMIMAS_A21B_0066,train,DAMIMAS,lnk-12,3,b1,0,b1,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-1,0,b5,1,b4,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-2,3,b5,0,b5,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-3,0,b1,1,b2,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-4,0,b2,1,b0,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-5,1,b0,2,b0,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-6,1,b3,2,b2,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-7,1,b5,2,b6,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-8,2,b1,3,b0,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-9,2,b4,3,b3,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-10,2,b3,3,b2,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-11,3,b1,0,b4,0
DAMIMAS_A21B_0067,train,DAMIMAS,lnk-12,3,b4,0,b3,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-1,1,b5,2,b4,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-3,2,b2,3,b0,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-4,2,b1,3,b2,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-5,2,b3,3,b3,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-6,3,b3,0,b2,0
DAMIMAS_A21B_0068,train,DAMIMAS,lnk-7,3,b1,0,b1,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-1,3,b0,0,b0,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-2,0,b1,1,b3,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-3,1,b1,2,b0,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-4,1,b2,2,b4,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-5,2,b1,3,b4,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-6,2,b3,3,b2,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-7,3,b3,0,b4,0
DAMIMAS_A21B_0069,train,DAMIMAS,lnk-8,3,b1,0,b2,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-1,1,b1,2,b3,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-2,1,b2,2,b2,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-4,2,b0,3,b1,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-5,2,b1,3,b2,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-6,3,b3,0,b2,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-7,3,b0,0,b1,0
DAMIMAS_A21B_0070,train,DAMIMAS,lnk-8,3,b4,0,b3,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-1,0,b2,1,b1,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-2,3,b2,0,b2,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-3,0,b1,1,b5,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-4,1,b2,2,b0,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-5,1,b3,2,b1,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-6,1,b4,2,b2,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-7,2,b2,3,b0,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-8,2,b3,3,b3,0
DAMIMAS_A21B_0071,train,DAMIMAS,lnk-9,3,b1,0,b3,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-0,0,b2,1,b1,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-1,0,b3,1,b3,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-2,1,b0,2,b2,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-3,1,b2,2,b1,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-4,1,b4,2,b3,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-6,2,b4,3,b2,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-7,2,b5,3,b5,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-8,3,b1,0,b0,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-9,3,b3,0,b4,0
DAMIMAS_A21B_0072,train,DAMIMAS,lnk-10,3,b4,0,b1,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-1,1,b3,2,b0,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-2,0,b3,1,b4,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-3,2,b1,3,b4,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-4,3,b3,0,b0,0
DAMIMAS_A21B_0073,test,DAMIMAS,lnk-5,3,b2,0,b1,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-0,0,b0,1,b7,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-1,3,b1,0,b0,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-2,0,b1,1,b4,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-3,0,b4,1,b5,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-4,1,b0,2,b1,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-5,1,b1,2,b5,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-6,1,b6,2,b6,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-7,1,b2,2,b4,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-8,2,b0,3,b0,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-9,2,b2,3,b7,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-10,2,b3,3,b6,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-11,3,b2,0,b2,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-12,3,b3,0,b3,0
DAMIMAS_A21B_0075,train,DAMIMAS,lnk-13,3,b5,0,b5,0
DAMIMAS_A21B_0076,test,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0076,test,DAMIMAS,lnk-1,0,b4,1,b4,0
DAMIMAS_A21B_0076,test,DAMIMAS,lnk-2,1,b2,2,b0,0
